"row","page_id","phrase_id","vietnamese","english","source_lane","source_path","section_count","phrase_row_count","breakdown_token_count","audio_status","alias_count","verdict","issue_codes","issue_messages"
"559","viet-phrase-city-hoian-place-cam-pho","city-hoian-place-cam-pho","Cẩm Phô","Cam Pho","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"560","viet-phrase-city-hoian-place-cam-thanh","city-hoian-place-cam-thanh","Cẩm Thanh","Cam Thanh","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"561","viet-phrase-city-hoian-place-cam-thanh-basket-boat","city-hoian-place-cam-thanh-basket-boat","Thuyền thúng Cẩm Thanh","Cam Thanh basket boat","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"562","viet-phrase-city-hoian-place-cam-thanh-coconut-village","city-hoian-place-cam-thanh-coconut-village","Làng dừa Cẩm Thanh","Cam Thanh Coconut Village","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"563","viet-phrase-city-hoian-place-cantonese-assembly-hall","city-hoian-place-cantonese-assembly-hall","Hội quán Quảng Đông","Cantonese Assembly Hall","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"564","viet-phrase-city-hoian-place-cao-lau-city","city-hoian-place-cao-lau-city","Cao lầu ở Hội An","Cao lau in Hoi An","city-v1","content-draft/viet/city-library/v1.json","6","3","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"565","viet-phrase-city-hoian-place-cargo-club","city-hoian-place-cargo-club","Cargo Club","Cargo Club","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"566","viet-phrase-city-hoian-place-cham-islands","city-hoian-place-cham-islands","Cù Lao Chàm","Cham Islands","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"567","viet-phrase-city-hoian-place-cham-islands-snorkel-boat","city-hoian-place-cham-islands-snorkel-boat","Tàu đi Cù Lao Chàm","Cham Islands snorkel boat","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"568","viet-phrase-city-hoian-place-che-bap-cam-nam","city-hoian-place-che-bap-cam-nam","Chè bắp Cẩm Nam ở Hội An","Cam Nam corn sweet soup","city-v1","content-draft/viet/city-library/v1.json","6","2","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"569","viet-phrase-city-hoian-place-chuc-thanh-pagoda","city-hoian-place-chuc-thanh-pagoda","Chùa Chúc Thánh","Chuc Thanh Pagoda","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"570","viet-phrase-city-hoian-place-cocobox","city-hoian-place-cocobox","Cocobox","Cocobox","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"571","viet-phrase-city-hoian-place-com-ga","city-hoian-place-com-ga","Cơm gà Hội An","Hoi An chicken rice","city-v1","content-draft/viet/city-library/v1.json","6","2","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"572","viet-phrase-city-hoian-place-cooking-class","city-hoian-place-cooking-class","Lớp học nấu ăn Hội An","Hoi An cooking class","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"573","viet-phrase-city-hoian-place-countryside-bicycle-loop","city-hoian-place-countryside-bicycle-loop","Đạp xe vùng quê Hội An","Hoi An countryside bicycle loop","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"574","viet-phrase-city-hoian-place-cua-dai-beach","city-hoian-place-cua-dai-beach","Biển Cửa Đại","Cua Dai Beach","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"575","viet-phrase-city-hoian-place-cua-dai-estuary","city-hoian-place-cua-dai-estuary","Cửa Đại","Cua Dai Estuary","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"576","viet-phrase-city-hoian-place-cua-dai-pier","city-hoian-place-cua-dai-pier","Bến tàu Cửa Đại","Cua Dai Pier","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"577","viet-phrase-city-hoian-place-duc-an-old-house","city-hoian-place-duc-an-old-house","Nhà cổ Đức An","Duc An Old House","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"578","viet-phrase-city-hoian-place-espresso-station","city-hoian-place-espresso-station","The Espresso Station","The Espresso Station","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"579","viet-phrase-city-hoian-place-faifo-coffee","city-hoian-place-faifo-coffee","Faifo Coffee","Faifo Coffee","city-v1","content-draft/viet/city-library/v1.json","6","8","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"580","viet-phrase-city-hoian-place-folk-culture-museum","city-hoian-place-folk-culture-museum","Bảo tàng Văn hóa Dân gian","Museum of Folk Culture","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"581","viet-phrase-city-hoian-place-from-danang-airport","city-hoian-place-from-danang-airport","Sân bay Đà Nẵng đi Hội An","Da Nang Airport for Hoi An","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"582","viet-phrase-city-hoian-place-from-danang-railway-station","city-hoian-place-from-danang-railway-station","Ga Đà Nẵng đi Hội An","Da Nang Railway Station for Hoi An","city-v1","content-draft/viet/city-library/v1.json","6","1","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
"583","viet-phrase-city-hoian-place-fujian-assembly-hall","city-hoian-place-fujian-assembly-hall","Hội quán Phúc Kiến","Fujian Assembly Hall","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"584","viet-phrase-city-hoian-place-hainan-assembly-hall","city-hoian-place-hainan-assembly-hall","Hội quán Hải Nam","Hainan Assembly Hall","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"585","viet-phrase-city-hoian-place-handicraft-workshop","city-hoian-place-handicraft-workshop","Xưởng thủ công mỹ nghệ Hội An","Hoi An Handicraft Workshop","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"586","viet-phrase-city-hoian-place-history-culture-museum","city-hoian-place-history-culture-museum","Bảo tàng Lịch sử - Văn hóa Hội An","Museum of History and Culture","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"587","viet-phrase-city-hoian-place-hoai-river","city-hoian-place-hoai-river","Sông Hoài","Hoai River","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"588","viet-phrase-city-hoian-place-japanese-bridge","city-hoian-place-japanese-bridge","Chùa Cầu","Japanese Covered Bridge","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"589","viet-phrase-city-hoian-place-kim-bong-carpentry-village","city-hoian-place-kim-bong-carpentry-village","Làng mộc Kim Bồng","Kim Bong Carpentry Village","city-v1","content-draft/viet/city-library/v1.json","6","6","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"590","viet-phrase-city-hoian-place-lantern-boat","city-hoian-place-lantern-boat","Thuyền hoa đăng Hội An","Lantern boat ride","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"591","viet-phrase-city-hoian-place-lantern-making-class","city-hoian-place-lantern-making-class","Lớp làm lồng đèn Hội An","Lantern-making class","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"592","viet-phrase-city-hoian-place-lune-center","city-hoian-place-lune-center","Hoi An Lune Center","Hoi An Lune Center","city-v1","content-draft/viet/city-library/v1.json","6","6","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"593","viet-phrase-city-hoian-place-madam-khanh","city-hoian-place-madam-khanh","Madam Khánh","Madam Khanh","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"594","viet-phrase-city-hoian-place-mai-fish","city-hoian-place-mai-fish","Mai Fish","Mai Fish","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"595","viet-phrase-city-hoian-place-mango-mango","city-hoian-place-mango-mango","Mango Mango","Mango Mango","city-v1","content-draft/viet/city-library/v1.json","6","5","0","planned","1","FAIL","missing_breakdown|missing_breakdown_tokens","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows."
"596","viet-phrase-city-hoian-place-market","city-hoian-place-market","Chợ Hội An","Hoi An Market","city-v1","content-draft/viet/city-library/v1.json","6","5","0","ready","1","FAIL","missing_breakdown|missing_breakdown_tokens|three_text_only_sections","must_fix:Missing required breakdown section. || must_fix:Breakdown section has no reusable token rows. || must_fix:Three consecutive text-only sections: Worth it if | Before you go | Good to know"
