"page_id","phrase_id","vietnamese","english","source_lane","source_path","verdict","review_codes","evidence"
"viet-phrase-v900-heal-phar-i-need-allergy-medicine","v900-heal-phar-i-need-allergy-medicine","Tôi cần thuốc dị ứng","I need allergy medicine","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-antiseptic","v900-heal-phar-i-need-antiseptic","Tôi cần thuốc sát trùng","I need antiseptic","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-bandages","v900-heal-phar-i-need-bandages","Tôi cần băng bó","I need bandages","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-cold-medicine","v900-heal-phar-i-need-cold-medicine","Tôi cần thuốc cảm","I need cold medicine","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-fever-medicine","v900-heal-phar-i-need-fever-medicine","Tôi cần thuốc hạ sốt","I need fever medicine","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-mosquito-repellent","v900-heal-phar-i-need-mosquito-repellent","Tôi cần thuốc chống muỗi","I need mosquito repellent","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-pain-medicine","v900-heal-phar-i-need-pain-medicine","Tôi cần thuốc giảm đau","I need pain medicine","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-rehydration-salts","v900-heal-phar-i-need-rehydration-salts","Tôi cần muối bù nước","I need rehydration salts","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-need-sunscreen","v900-heal-phar-i-need-sunscreen","Tôi cần kem chống nắng","I need sunscreen","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-take-this-medicine-every-day","v900-heal-phar-i-take-this-medicine-every-day","Tôi uống thuốc này mỗi ngày","I take this medicine every day","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-i-was-bitten-by-an-insect","v900-heal-phar-i-was-bitten-by-an-insect","Tôi bị côn trùng cắn","I was bitten by an insect","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-is-there-a-pharmacy-nearby","v900-heal-phar-is-there-a-pharmacy-nearby","Có hiệu thuốc nào gần đây không?","Is there a pharmacy nearby?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-is-there-an-english-speaking-doctor-or-pharmacis","v900-heal-phar-is-there-an-english-speaking-doctor-or-pharmacis","Có bác sĩ hoặc dược sĩ nói tiếng Anh không?","Is there an English-speaking doctor or pharmacist?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-is-this-safe-with-my-medicine","v900-heal-phar-is-this-safe-with-my-medicine","Điều này có an toàn với thuốc của tôi không?","Is this safe with my medicine?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-please-check-for-drug-interactions","v900-heal-phar-please-check-for-drug-interactions","Vui lòng kiểm tra tương tác thuốc","Please check for drug interactions","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-please-write-the-address-of-the-clinic","v900-heal-phar-please-write-the-address-of-the-clinic","Hãy ghi địa chỉ phòng khám","Please write the address of the clinic","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-please-write-the-instructions","v900-heal-phar-please-write-the-instructions","Hãy viết hướng dẫn","Please write the instructions","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-should-i-take-it-before-bed","v900-heal-phar-should-i-take-it-before-bed","Tôi có nên dùng nó trước khi đi ngủ không?","Should I take it before bed?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-should-i-take-it-with-food","v900-heal-phar-should-i-take-it-with-food","Tôi có nên dùng nó cùng với thức ăn không?","Should I take it with food?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-thank-you-i-understand-the-instructions","v900-heal-phar-thank-you-i-understand-the-instructions","Cảm ơn bạn, tôi hiểu hướng dẫn","Thank you, I understand the instructions","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-when-should-i-seek-emergency-help","v900-heal-phar-when-should-i-seek-emergency-help","Khi nào tôi nên tìm kiếm sự giúp đỡ khẩn cấp?","When should I seek emergency help?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-heal-phar-will-this-make-me-sleepy","v900-heal-phar-will-this-make-me-sleepy","Điều này có làm tôi buồn ngủ không?","Will this make me sleepy?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-get-a-refund-for-the-room","v900-hote-acco-can-i-get-a-refund-for-the-room","Tôi có thể được hoàn lại tiền phòng không?","Can I get a refund for the room?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-get-laundry-service","v900-hote-acco-can-i-get-laundry-service","Tôi có thể nhận dịch vụ giặt ủi không?","Can I get laundry service?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-have-a-baby-crib","v900-hote-acco-can-i-have-a-baby-crib","Tôi có thể có một cái cũi em bé được không?","Can I have a baby crib?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-have-a-hair-dryer","v900-hote-acco-can-i-have-a-hair-dryer","Tôi có thể có máy sấy tóc được không?","Can I have a hair dryer?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-have-a-higher-floor","v900-hote-acco-can-i-have-a-higher-floor","Tôi có thể có tầng cao hơn không?","Can I have a higher floor?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-have-a-non-smoking-room","v900-hote-acco-can-i-have-a-non-smoking-room","Tôi có thể có phòng không hút thuốc được không?","Can I have a non-smoking room?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-have-a-room-away-from-the-street","v900-hote-acco-can-i-have-a-room-away-from-the-street","Tôi có thể có một phòng cách xa đường phố được không?","Can I have a room away from the street?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
"viet-phrase-v900-hote-acco-can-i-have-a-room-with-a-window","v900-hote-acco-can-i-have-a-room-with-a-window","Tôi có thể đặt phòng có cửa sổ được không?","Can I have a room with a window?","catalog-built","native-ios/Resources/viet-phrase-catalog.json","NEEDS_REVIEW","catalog_built_no_authored_source","Page is built from catalog defaults and needs durable authored source to meet the human-quality standard."
