severity,score,pageID,tierRole,title,englishTitle,phraseCards,breakdownCards,visibleWords,issueCodes,sourcePath,worstSnippet
PASS,0,viet-family-city-hcmc-near-nguyen-hue,city-v1,Phố đi bộ Nguyễn Huệ gần đây không?,Is Nguyen Hue Walking Street near here?,4,4,125,,,
PASS,0,viet-family-city-hcmc-pharmacy-ben-thanh,city-v1,Có nhà thuốc gần chợ Bến Thành không?,Is there a pharmacy near Ben Thanh Market?,5,6,129,,,
PASS,0,viet-family-city-hcmc-place-42-nguyen-hue-apartment,city-v1,Chung cư 42 Nguyễn Huệ,42 Nguyen Hue apartment building,3,0,226,,,
PASS,0,viet-family-city-hcmc-place-akuna,city-v1,Akuna,Akuna,3,0,232,,,
PASS,0,viet-family-city-hcmc-place-an-dong-market,city-v1,Chợ An Đông,An Dong Market,3,0,234,,,
PASS,0,viet-family-city-hcmc-place-anan-saigon,city-v1,Anăn Sài Gòn,Anan Saigon,3,0,233,,,
PASS,0,viet-family-city-hcmc-place-ao-dai-museum,city-v1,Bảo tàng Áo Dài,Ao Dai Museum,3,0,251,,,
PASS,0,viet-family-city-hcmc-place-bach-dang-waterbus-station,city-v1,Bến tàu thủy Bạch Đằng,Bach Dang Waterbus Station,3,0,223,,,
PASS,0,viet-family-city-hcmc-place-bach-dang-wharf,city-v1,Bến Bạch Đằng,Bach Dang Wharf,3,0,217,,,
PASS,0,viet-family-city-hcmc-place-banh-mi,city-v1,Bánh mì ở Thành phố Hồ Chí Minh,Banh mi,3,0,230,,,
PASS,0,viet-family-city-hcmc-place-banh-mi-huynh-hoa,city-v1,Bánh mì Huỳnh Hoa,Banh Mi Huynh Hoa,3,0,232,,,
PASS,0,viet-family-city-hcmc-place-banh-xeo,city-v1,Bánh xèo ở Thành phố Hồ Chí Minh,Southern sizzling pancake,3,0,218,,,
PASS,0,viet-family-city-hcmc-place-banh-xeo-46a,city-v1,Bánh xèo 46A,Banh Xeo 46A,3,0,224,,,
PASS,0,viet-family-city-hcmc-place-ben-thanh-market,city-v1,Chợ Bến Thành,Ben Thanh Market,3,0,218,,,
PASS,0,viet-family-city-hcmc-place-ben-thanh-metro-station,city-v1,Ga Bến Thành,Ben Thanh Metro Station,3,0,243,,,
PASS,0,viet-family-city-hcmc-place-bep-me-in,city-v1,Bếp Mẹ Ỉn,Bep Me In,3,0,239,,,
PASS,0,viet-family-city-hcmc-place-binh-tay-market,city-v1,Chợ Bình Tây,Binh Tay Market,3,0,229,,,
PASS,0,viet-family-city-hcmc-place-bitexco-tower,city-v1,Tòa nhà Bitexco,Bitexco Financial Tower,3,0,213,,,
PASS,0,viet-family-city-hcmc-place-bo-kho-ganh,city-v1,Bò Kho Gánh,Bo Kho Ganh,3,0,202,,,
PASS,0,viet-family-city-hcmc-place-bo-la-lot,city-v1,Bò lá lốt ở Thành phố Hồ Chí Minh,Beef in betel leaves,3,0,202,,,
PASS,0,viet-family-city-hcmc-place-bot-chien,city-v1,Bột chiên ở Thành phố Hồ Chí Minh,Fried rice-flour cakes,3,0,218,,,
PASS,0,viet-family-city-hcmc-place-bui-vien-street,city-v1,Phố Bùi Viện,Bui Vien Street,3,0,212,,,
PASS,0,viet-family-city-hcmc-place-bun-bo-hue-14b,city-v1,Bún Bò Huế 14B,Bun Bo Hue 14B,3,0,251,,,
PASS,0,viet-family-city-hcmc-place-bun-thit-nuong,city-v1,Bún thịt nướng ở Thành phố Hồ Chí Minh,Grilled pork vermicelli,3,0,217,,,
PASS,0,viet-family-city-hcmc-place-ca-phe-sua-da,city-v1,Cà phê sữa đá Sài Gòn ở Thành phố Hồ Chí Minh,Saigon iced milk coffee,4,0,240,,,
PASS,0,viet-family-city-hcmc-place-cafe-apartment-nguyen-hue,city-v1,Chung cư cà phê Nguyễn Huệ,Cafe Apartment on Nguyen Hue,3,0,233,,,
PASS,0,viet-family-city-hcmc-place-cafe-hop-nguyen-hue,city-v1,Đi cà phê Nguyễn Huệ,Nguyen Hue cafe hop,3,0,242,,,
PASS,0,viet-family-city-hcmc-place-cafe-vot-pham-ngoc-thach,city-v1,Cà phê vợt Phạm Ngọc Thạch,Pham Ngoc Thach cloth-filter coffee,3,0,214,,,
PASS,0,viet-family-city-hcmc-place-che,city-v1,Chè Sài Gòn ở Thành phố Hồ Chí Minh,Sweet soup dessert,3,0,215,,,
PASS,0,viet-family-city-hcmc-place-cheo-leo-cafe,city-v1,Cà phê Cheo Leo,Cheo Leo Cafe,3,0,231,,,
PASS,0,viet-family-city-hcmc-place-cho-lon,city-v1,Chợ Lớn,Cho Lon,3,0,199,,,
PASS,0,viet-family-city-hcmc-place-cho-lon-walking-route,city-v1,Đi bộ Chợ Lớn,Cho Lon walking route,3,0,263,,,
PASS,0,viet-family-city-hcmc-place-ciel,city-v1,CieL,CieL,3,0,226,,,
PASS,0,viet-family-city-hcmc-place-city-hall,city-v1,Trụ sở UBND Thành phố,Ho Chi Minh City Hall,3,0,227,,,
PASS,0,viet-family-city-hcmc-place-coco-dining,city-v1,Coco Dining,Coco Dining,3,0,249,,,
PASS,0,viet-family-city-hcmc-place-com-tam,city-v1,Cơm tấm ở Thành phố Hồ Chí Minh,Broken rice,3,0,208,,,
PASS,0,viet-family-city-hcmc-place-com-tam-ba-ghien,city-v1,Cơm tấm Ba Ghiền,Com Tam Ba Ghien,3,0,227,,,
PASS,0,viet-family-city-hcmc-place-cong-ca-phe-dong-khoi,city-v1,Cộng Cà Phê Đồng Khởi,Cong Ca Phe Dong Khoi,3,0,251,,,
PASS,0,viet-family-city-hcmc-place-cu-chi-day-trip,city-v1,Đi Củ Chi trong ngày,Cu Chi day trip,3,0,234,,,
PASS,0,viet-family-city-hcmc-place-cu-chi-tunnels,city-v1,Địa đạo Củ Chi,Cu Chi Tunnels,3,0,222,,,
PASS,0,viet-family-city-hcmc-place-cuc-gach-quan,city-v1,Cục Gạch Quán,Cuc Gach Quan,3,0,223,,,
PASS,0,viet-family-city-hcmc-place-district-1,city-v1,Quận 1,District 1,3,0,239,,,
PASS,0,viet-family-city-hcmc-place-district-3,city-v1,Quận 3,District 3,3,0,226,,,
PASS,0,viet-family-city-hcmc-place-dong-khoi-landmark-walk,city-v1,Đi bộ Đồng Khởi,Dong Khoi landmark walk,3,0,232,,,
PASS,0,viet-family-city-hcmc-place-dong-khoi-street,city-v1,Đường Đồng Khởi,Dong Khoi Street,3,0,193,,,
PASS,0,viet-family-city-hcmc-place-fine-arts-museum,city-v1,Bảo tàng Mỹ thuật,Ho Chi Minh City Museum of Fine Arts,3,0,234,,,
PASS,0,viet-family-city-hcmc-place-fito-museum,city-v1,Bảo tàng Y học Cổ truyền Việt Nam,FITO Museum,3,0,228,,,
PASS,0,viet-family-city-hcmc-place-gia-dinh-park,city-v1,Công viên Gia Định,Gia Dinh Park,3,0,209,,,
PASS,0,viet-family-city-hcmc-place-goi-cuon,city-v1,Gỏi cuốn ở Thành phố Hồ Chí Minh,Fresh spring rolls,3,0,210,,,
PASS,0,viet-family-city-hcmc-place-golden-dragon-water-puppet,city-v1,Nhà hát Múa rối nước Rồng Vàng,Golden Dragon Water Puppet Theater,3,0,244,,,
PASS,0,viet-family-city-hcmc-place-history-museum,city-v1,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,Museum of Vietnamese History,3,0,248,,,
PASS,0,viet-family-city-hcmc-place-ho-chi-minh-city-museum,city-v1,Bảo tàng Thành phố Hồ Chí Minh,Ho Chi Minh City Museum,3,0,240,,,
PASS,0,viet-family-city-hcmc-place-ho-thi-ky-flower-market,city-v1,Chợ hoa Hồ Thị Kỷ,Ho Thi Ky Flower Market,3,0,217,,,
PASS,0,viet-family-city-hcmc-place-hu-tieu,city-v1,Hủ tiếu ở Thành phố Hồ Chí Minh,Hu tieu,3,0,244,,,
PASS,0,viet-family-city-hcmc-place-independence-palace,city-v1,Dinh Độc Lập,Independence Palace,3,0,228,,,
PASS,0,viet-family-city-hcmc-place-jade-emperor-pagoda,city-v1,Chùa Ngọc Hoàng,Jade Emperor Pagoda,3,0,205,,,
PASS,0,viet-family-city-hcmc-place-japan-town,city-v1,Khu phố Nhật Lê Thánh Tôn,Japan Town Saigon,3,0,211,,,
PASS,0,viet-family-city-hcmc-place-landmark-81,city-v1,Landmark 81,Landmark 81,3,0,214,,,
PASS,0,viet-family-city-hcmc-place-le-thanh-ton-street,city-v1,Đường Lê Thánh Tôn,Le Thanh Ton Street,3,0,245,,,
PASS,0,viet-family-city-hcmc-place-le-van-tam-park,city-v1,Công viên Lê Văn Tám,Le Van Tam Park,3,0,239,,,
PASS,0,viet-family-city-hcmc-place-little-hanoi-egg-coffee,city-v1,Little HaNoi Egg Coffee,Little HaNoi Egg Coffee Saigon,3,0,240,,,
PASS,0,viet-family-city-hcmc-place-long-trieu,city-v1,Long Triều,Long Trieu,3,0,236,,,
PASS,0,viet-family-city-hcmc-place-lusine-thao-dien,city-v1,L'Usine Thảo Điền,L'Usine Thao Dien,3,0,230,,,
PASS,0,viet-family-city-hcmc-place-man-moi,city-v1,Mặn Mòi,Man Moi,3,0,235,,,
PASS,0,viet-family-city-hcmc-place-mariamman-temple,city-v1,Đền Mariamman,Mariamman Hindu Temple,3,0,208,,,
PASS,0,viet-family-city-hcmc-place-mien-dong-bus-station,city-v1,Bến xe Miền Đông,Mien Dong Bus Station,3,0,213,,,
PASS,0,viet-family-city-hcmc-place-mien-tay-bus-station,city-v1,Bến xe Miền Tây,Mien Tay Bus Station,3,0,238,,,
PASS,0,viet-family-city-hcmc-place-motorbike-food-tour,city-v1,Tour ăn tối bằng xe máy,Saigon motorbike food tour,3,0,196,,,
PASS,0,viet-family-city-hcmc-place-municipal-theatre-square,city-v1,Công trường Lam Sơn,Lam Son Square,3,0,238,,,
PASS,0,viet-family-city-hcmc-place-nephele,city-v1,Nephele,Nephele,3,0,242,,,
PASS,0,viet-family-city-hcmc-place-nguyen-hue,city-v1,Phố đi bộ Nguyễn Huệ,Nguyen Hue Walking Street,3,0,224,,,
PASS,0,viet-family-city-hcmc-place-nguyen-trai-street,city-v1,Đường Nguyễn Trãi,Nguyen Trai Street,3,0,235,,,
PASS,0,viet-family-city-hcmc-place-nhieu-loc-canal,city-v1,Kênh Nhiêu Lộc - Thị Nghè,Nhieu Loc - Thi Nghe Canal,3,0,193,,,
PASS,0,viet-family-city-hcmc-place-notre-dame,city-v1,Nhà thờ Đức Bà Sài Gòn,Notre Dame Cathedral Basilica of Saigon,3,0,201,,,
PASS,0,viet-family-city-hcmc-place-oc,city-v1,Ốc Sài Gòn ở Thành phố Hồ Chí Minh,Saigon snails and seafood,3,0,214,,,
PASS,0,viet-family-city-hcmc-place-opera-a-o-show,city-v1,À Ố Show,A O Show at Saigon Opera House,3,0,227,,,
PASS,0,viet-family-city-hcmc-place-opera-house,city-v1,Nhà hát Thành phố,Saigon Opera House,3,0,236,,,
PASS,0,viet-family-city-hcmc-place-pasteur-street,city-v1,Đường Pasteur,Pasteur Street,3,0,241,,,
PASS,0,viet-family-city-hcmc-place-pha-lau,city-v1,Phá lấu ở Thành phố Hồ Chí Minh,Pha lau,3,0,243,,,
PASS,0,viet-family-city-hcmc-place-pham-ngu-lao-street,city-v1,Phố Phạm Ngũ Lão,Pham Ngu Lao Street,3,0,242,,,
PASS,0,viet-family-city-hcmc-place-pho-hoa-pasteur,city-v1,Phở Hòa Pasteur,Pho Hoa Pasteur,3,0,256,,,
PASS,0,viet-family-city-hcmc-place-pho-huong-binh,city-v1,Phở Hương Bình,Pho Huong Binh,3,0,231,,,
PASS,0,viet-family-city-hcmc-place-pho-le-district-5,city-v1,Phở Lệ,Pho Le District 5,3,0,225,,,
PASS,0,viet-family-city-hcmc-place-pho-minh,city-v1,Phở Minh,Pho Minh,3,0,216,,,
PASS,0,viet-family-city-hcmc-place-pho-nam,city-v1,Phở Sài Gòn ở Thành phố Hồ Chí Minh,Southern pho,4,0,238,,,
PASS,0,viet-family-city-hcmc-place-post-office,city-v1,Bưu điện Thành phố,Saigon Central Post Office,3,0,212,,,
PASS,0,viet-family-city-hcmc-place-rex-hotel-rooftop,city-v1,Sân thượng khách sạn Rex,Rex Hotel rooftop,3,0,252,,,
PASS,0,viet-family-city-hcmc-place-russian-market,city-v1,Chợ Nga,Russian Market,3,0,186,,,
PASS,0,viet-family-city-hcmc-place-saigon-railway-station,city-v1,Ga Sài Gòn,Saigon Railway Station,3,0,207,,,
PASS,0,viet-family-city-hcmc-place-saigon-river,city-v1,Sông Sài Gòn,Saigon River,3,0,210,,,
PASS,0,viet-family-city-hcmc-place-saigon-river-boat,city-v1,Đi thuyền sông Sài Gòn,Saigon River boat ride,3,0,234,,,
PASS,0,viet-family-city-hcmc-place-saigon-skydeck,city-v1,Saigon Skydeck,Saigon Skydeck,3,0,188,,,
PASS,0,viet-family-city-hcmc-place-saigon-square,city-v1,Saigon Square,Saigon Square,3,0,176,,,
PASS,0,viet-family-city-hcmc-place-southern-women-museum,city-v1,Bảo tàng Phụ nữ Nam Bộ,Southern Women's Museum,3,0,202,,,
PASS,0,viet-family-city-hcmc-place-street-food-evening,city-v1,Ăn vặt Sài Gòn buổi tối,Saigon street-food evening,3,0,208,,,
PASS,0,viet-family-city-hcmc-place-takashimaya-saigon-centre,city-v1,Saigon Centre,Takashimaya Saigon Centre,3,0,173,,,
PASS,0,viet-family-city-hcmc-place-tan-son-nhat-airport,city-v1,Sân bay Tân Sơn Nhất,Tan Son Nhat International Airport,3,0,199,,,
PASS,0,viet-family-city-hcmc-place-tao-dan-park,city-v1,Công viên Tao Đàn,Tao Dan Park,3,0,192,,,
PASS,0,viet-family-city-hcmc-place-thao-dien,city-v1,Thảo Điền,Thao Dien,3,0,188,,,
PASS,0,viet-family-city-hcmc-place-thien-hau-pagoda,city-v1,Chùa Bà Thiên Hậu,Thien Hau Pagoda,3,0,228,,,
PASS,0,viet-family-city-hcmc-place-thu-thiem-riverfront,city-v1,Bờ sông Thủ Thiêm,Thu Thiem riverfront,3,0,204,,,
PASS,0,viet-family-city-hcmc-place-ton-duc-thang-museum,city-v1,Bảo tàng Tôn Đức Thắng,Ton Duc Thang Museum,3,0,235,,,
PASS,0,viet-family-city-hcmc-place-turtle-lake,city-v1,Hồ Con Rùa,Turtle Lake,3,0,235,,,
PASS,0,viet-family-city-hcmc-place-vincom-dong-khoi,city-v1,Vincom Đồng Khởi,Vincom Center Dong Khoi,3,0,235,,,
PASS,0,viet-family-city-hcmc-place-vinhomes-central-park,city-v1,Công viên Vinhomes Central Park,Vinhomes Central Park,3,0,247,,,
PASS,0,viet-family-city-hcmc-place-war-remnants-museum,city-v1,Bảo tàng Chứng tích Chiến tranh,War Remnants Museum,3,0,249,,,
PASS,0,viet-family-city-hcmc-place-workshop-coffee,city-v1,The Workshop Coffee,The Workshop Coffee,3,0,245,,,
PASS,0,viet-family-city-hcmc-place-zoo-botanical-gardens,city-v1,Thảo Cầm Viên Sài Gòn,Saigon Zoo and Botanical Gardens,3,0,230,,,
PASS,0,viet-family-city-hcmc-reservation-anan,city-v1,Tôi có đặt bàn ở Anăn Sài Gòn,I have a reservation at Anan Saigon,5,6,130,,,
PASS,0,viet-family-city-hcmc-sim-ben-thanh,city-v1,Tôi muốn mua SIM gần chợ Bến Thành,I want to buy a SIM near Ben Thanh Market,5,7,136,,,
PASS,0,viet-family-city-hcmc-stop-anan-saigon,city-v1,Cho tôi xuống gần nhà hàng Anăn Sài Gòn.,Let me off near Anăn Sài Gòn restaurant.,5,7,136,,,
PASS,0,viet-family-city-hcmc-stop-ben-thanh-market,city-v1,Dừng ở Chợ Bến Thành,Stop at Ben Thanh Market,5,3,113,,,
PASS,0,viet-family-city-hcmc-stop-binh-tay-market,city-v1,Dừng ở Chợ Bình Tây,Stop at Binh Tay Market,5,3,111,,,
PASS,0,viet-family-city-hcmc-stop-bui-vien-street,city-v1,Dừng ở Phố Bùi Viện,Stop at Bui Vien Street,5,3,111,,,
PASS,0,viet-family-city-hcmc-stop-cho-lon,city-v1,Dừng ở Chợ Lớn,Stop at Cho Lon,5,3,93,,,
PASS,0,viet-family-city-hcmc-stop-district-1,city-v1,Dừng ở Quận 1,Stop at District 1,5,3,94,,,
PASS,0,viet-family-city-hcmc-stop-dong-khoi-street,city-v1,Dừng ở Đường Đồng Khởi,Stop at Dong Khoi Street,5,3,114,,,
PASS,0,viet-family-city-hcmc-stop-ho-thi-ky-flower-market,city-v1,Dừng ở Chợ hoa Hồ Thị Kỷ,Stop at Ho Thi Ky Flower Market,5,3,149,,,
PASS,0,viet-family-city-hcmc-stop-le-thanh-ton-street,city-v1,Dừng ở Đường Lê Thánh Tôn,Stop at Le Thanh Ton Street,2,3,88,,,
PASS,0,viet-family-city-hcmc-stop-nguyen-hue,city-v1,Dừng ở phố đi bộ Nguyễn Huệ,Stop at Nguyen Hue Walking Street,4,3,123,,,
PASS,0,viet-family-city-hcmc-stop-nguyen-trai-street,city-v1,Dừng ở Đường Nguyễn Trãi,Stop at Nguyen Trai Street,2,3,76,,,
PASS,0,viet-family-city-hcmc-stop-pasteur-street,city-v1,Dừng ở Đường Pasteur,Stop at Pasteur Street,2,3,64,,,
PASS,0,viet-family-city-hcmc-stop-pham-ngu-lao-street,city-v1,Dừng ở Phố Phạm Ngũ Lão,Stop at Pham Ngu Lao Street,2,3,88,,,
PASS,0,viet-family-city-hcmc-where-anan,city-v1,Nhà hàng Anăn Sài Gòn ở đâu?,Where is Anan Saigon restaurant?,5,4,118,,,
PASS,0,viet-family-city-hcmc-where-anan-saigon,city-v1,Anăn Sài Gòn ở đâu?,Where is Anan Saigon?,5,3,115,,,
PASS,0,viet-family-city-hcmc-where-ben-thanh,city-v1,Chợ Bến Thành ở đâu?,Where is Ben Thanh Market?,5,3,110,,,
PASS,0,viet-family-city-hcmc-where-binh-tay-market,city-v1,Chợ Bình Tây ở đâu?,Where is Binh Tay Market?,5,3,111,,,
PASS,0,viet-family-city-hcmc-where-bui-vien-street,city-v1,Phố Bùi Viện ở đâu?,Where is Bui Vien Street?,5,3,111,,,
PASS,0,viet-family-city-hcmc-where-cho-lon,city-v1,Chợ Lớn ở đâu?,Where is Cho Lon?,5,3,93,,,
PASS,0,viet-family-city-hcmc-where-district-1,city-v1,Quận 1 ở đâu?,Where is District 1?,5,3,94,,,
PASS,0,viet-family-city-hcmc-where-dong-khoi-street,city-v1,Đường Đồng Khởi ở đâu?,Where is Dong Khoi Street?,5,3,114,,,
PASS,0,viet-family-city-hcmc-where-ho-thi-ky-flower-market,city-v1,Chợ hoa Hồ Thị Kỷ ở đâu?,Where is Ho Thi Ky Flower Market?,5,3,149,,,
PASS,0,viet-family-city-hcmc-where-pho-hoa-pasteur,city-v1,Phở Hòa Pasteur ở đâu?,Where is Pho Hoa Pasteur?,5,3,115,,,
PASS,0,viet-family-city-hcmc-where-tan-son-nhat-airport,city-v1,Sân bay Tân Sơn Nhất ở đâu?,Where is Tan Son Nhat Airport?,2,3,94,,,
PASS,0,viet-family-city-hoian-atm-an-hoi-island,city-v1,Có ATM gần Đảo An Hội không?,Is there an ATM near An Hoi Island?,5,6,126,,,
PASS,0,viet-family-city-hoian-atm-ancient-town,city-v1,Có ATM gần Phố cổ Hội An không?,Is there an ATM near Hoi An Ancient Town?,5,6,144,,,
PASS,0,viet-family-city-hoian-atm-banh-mi-phuong,city-v1,Có ATM gần Bánh mì Phượng không?,Is there an ATM near Banh Mi Phuong?,5,6,135,,,
PASS,0,viet-family-city-hoian-atm-cam-chau,city-v1,Có ATM gần Cẩm Châu không?,Is there an ATM near Cam Chau?,4,6,98,,,
PASS,0,viet-family-city-hoian-atm-cam-nam,city-v1,Có ATM gần Cẩm Nam không?,Is there an ATM near Cam Nam?,4,6,98,,,
PASS,0,viet-family-city-hoian-atm-cao-lau-city,city-v1,Ở đây có cao lầu không?,Do you have cao lau here?,5,6,128,,,
PASS,0,viet-family-city-hoian-atm-faifo-coffee,city-v1,Có ATM gần Faifo Coffee không?,Is there an ATM near Faifo Coffee?,5,6,114,,,
PASS,0,viet-family-city-hoian-atm-market,city-v1,Có ATM gần chợ Hội An không?,Is there an ATM near Hoi An Market?,5,6,123,,,
PASS,0,viet-family-city-hoian-cao-lau,city-v1,Tôi muốn ăn cao lầu ở Hội An,I want to eat cao lau in Hoi An,5,5,133,,,
PASS,0,viet-family-city-hoian-eat-near-an-hoi-island,city-v1,Ăn gần Đảo An Hội,Eat near An Hoi Island,5,4,106,,,
PASS,0,viet-family-city-hoian-eat-near-ancient-town,city-v1,Ăn gần Phố cổ Hội An,Eat near Hoi An Ancient Town,5,4,124,,,
PASS,0,viet-family-city-hoian-entrance-market,city-v1,Lối vào Chợ Hội An ở đâu?,Where is the entrance to Hoi An Market?,5,4,126,,,
PASS,0,viet-family-city-hoian-entrance-nguyen-hoang-night-market,city-v1,Lối vào Chợ đêm Nguyễn Hoàng ở đâu?,Where is the entrance to Nguyen Hoang Night Market?,5,4,144,,,
PASS,0,viet-family-city-hoian-go-an-hoi-island,city-v1,Đi Đảo An Hội,Go to An Hoi Island,5,3,115,,,
PASS,0,viet-family-city-hoian-go-ancient-town,city-v1,Đi phố cổ Hội An,Go to Hoi An Ancient Town,5,3,119,,,
PASS,0,viet-family-city-hoian-go-banh-mi-phuong,city-v1,Cho tôi đến nhà hàng Bánh mì Phượng.,Please take me to Bánh mì Phượng restaurant.,5,6,134,,,
PASS,0,viet-family-city-hoian-go-cam-chau,city-v1,Đi Cẩm Châu,Go to Cam Chau,4,3,87,,,
PASS,0,viet-family-city-hoian-go-cam-nam,city-v1,Đi Cẩm Nam,Go to Cam Nam,4,3,87,,,
PASS,0,viet-family-city-hoian-go-cao-lau-city,city-v1,Ăn cao lầu ở đâu?,Where can I eat cao lau?,5,4,111,,,
PASS,0,viet-family-city-hoian-go-faifo-coffee,city-v1,Đi Faifo Coffee,Go to Faifo Coffee,5,3,103,,,
PASS,0,viet-family-city-hoian-go-market,city-v1,Đi Chợ Hội An,Go to Hoi An Market,5,3,115,,,
PASS,0,viet-family-city-hoian-go-morning-glory,city-v1,Cho tôi đến nhà hàng Morning Glory Hội An.,Please take me to Morning Glory Hội An restaurant.,5,6,149,,,
PASS,0,viet-family-city-hoian-go-nguyen-hoang-night-market,city-v1,Đi Chợ đêm Nguyễn Hoàng,Go to Nguyen Hoang Night Market,5,3,133,,,
PASS,0,viet-family-city-hoian-go-reach-out-tea-house,city-v1,Đi Reaching Out Tea House,Go to Reaching Out Tea House,5,3,122,,,
PASS,0,viet-family-city-hoian-go-tran-phu-street,city-v1,Đi Phố Trần Phú,Go to Tran Phu Street,2,3,78,,,
PASS,0,viet-family-city-hoian-near-an-hoi-island,city-v1,Đảo An Hội gần đây không?,Is An Hoi Island near here?,5,4,123,,,
PASS,0,viet-family-city-hoian-near-ancient-town,city-v1,Phố cổ Hội An gần đây không?,Is Hoi An Ancient Town near here?,5,4,138,,,
PASS,0,viet-family-city-hoian-near-market,city-v1,Chợ Hội An gần đây không?,Is Hoi An Market near here?,5,4,123,,,
PASS,0,viet-family-city-hoian-near-nguyen-hoang-night-market,city-v1,Chợ đêm Nguyễn Hoàng gần đây không?,Is Nguyen Hoang Night Market near here?,5,4,141,,,
PASS,0,viet-family-city-hoian-near-night-market,city-v1,Chợ đêm Hội An gần đây không?,Is Hoi An Night Market near here?,4,4,124,,,
PASS,0,viet-family-city-hoian-night-market,city-v1,Đi chợ đêm Hội An,Go to Hoi An Night Market,4,3,101,,,
PASS,0,viet-family-city-hoian-pharmacy-ancient-town,city-v1,Có nhà thuốc gần phố cổ Hội An không?,Is there a pharmacy near Hoi An Ancient Town?,5,6,140,,,
PASS,0,viet-family-city-hoian-place-an-bang,city-v1,Biển An Bàng,An Bang Beach,3,0,218,,,
PASS,0,viet-family-city-hoian-place-an-hoi-bridge,city-v1,Cầu An Hội,An Hoi Bridge,3,0,212,,,
PASS,0,viet-family-city-hoian-place-an-hoi-island,city-v1,Đảo An Hội,An Hoi Island,3,0,215,,,
PASS,0,viet-family-city-hoian-place-ancient-town,city-v1,Phố cổ Hội An,Hoi An Ancient Town,3,0,216,,,
PASS,0,viet-family-city-hoian-place-ancient-town-ticket-booth,city-v1,Quầy vé phố cổ Hội An,Hoi An Ancient Town ticket booth,3,0,210,,,
PASS,0,viet-family-city-hoian-place-bach-dang-boat-pier,city-v1,Bến thuyền Bạch Đằng,Bach Dang boat pier,3,0,203,,,
PASS,0,viet-family-city-hoian-place-bach-dang-street,city-v1,Đường Bạch Đằng ở Hội An,Bach Dang Street,3,0,205,,,
PASS,0,viet-family-city-hoian-place-bale-well,city-v1,Giếng Bà Lễ,Bale Well,3,0,176,,,
PASS,0,viet-family-city-hoian-place-banh-dap-hen-xao,city-v1,Bánh đập hến xào ở Hội An,Cracked rice paper and clams,3,0,232,,,
PASS,0,viet-family-city-hoian-place-banh-mi,city-v1,Bánh mì Hội An,Banh mi in Hoi An,3,0,216,,,
PASS,0,viet-family-city-hoian-place-banh-mi-phuong,city-v1,Bánh mì Phượng,Banh Mi Phuong,3,0,223,,,
PASS,0,viet-family-city-hoian-place-banh-xeo,city-v1,Bánh xèo Hội An,Hoi An banh xeo,3,0,206,,,
PASS,0,viet-family-city-hoian-place-bay-mau-coconut-forest,city-v1,Rừng dừa Bảy Mẫu,Bay Mau Coconut Forest,3,0,223,,,
PASS,0,viet-family-city-hoian-place-bebe-tailor,city-v1,BeBe Tailor,BeBe Tailor,3,0,195,,,
PASS,0,viet-family-city-hoian-place-bus-station,city-v1,Bến xe Hội An,Hoi An Bus Station,3,0,208,,,
PASS,0,viet-family-city-hoian-place-cam-chau,city-v1,Cẩm Châu,Cam Chau,3,0,211,,,
PASS,0,viet-family-city-hoian-place-cam-kim-island,city-v1,Cẩm Kim,Cam Kim Island,3,0,224,,,
