"phraseID","targetText","englishText","scenarioID","expansionFamily","difficulty","practiceBuckets","audioStatus","status"
"vpe-buy-item-toi-muon-mua-the-sim","Tôi muốn mua thẻ SIM","I want to buy a SIM card.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-the-sim-bao-nhieu-tien","thẻ SIM bao nhiêu tiền?","How much is a SIM card?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-goi-data","Tôi cần gói data","I need a data package.","phone-internet-power","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-goi-data-khong","Có gói data không?","Do you have a data package?","phone-internet-power","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-goi-data","Tôi muốn mua gói data","I want to buy a data package.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-goi-data-bao-nhieu-tien","gói data bao nhiêu tiền?","How much is a data package?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-wi-fi","Tôi cần Wi-Fi","I need Wi-Fi.","phone-internet-power","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-wi-fi-khong","Có Wi-Fi không?","Do you have Wi-Fi?","phone-internet-power","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-wi-fi","Tôi muốn mua Wi-Fi","I want to buy Wi-Fi.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-wi-fi-bao-nhieu-tien","Wi-Fi bao nhiêu tiền?","How much is Wi-Fi?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-mat-khau-wi-fi","Tôi cần mật khẩu Wi-Fi","I need the Wi-Fi password.","phone-internet-power","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-mat-khau-wi-fi-khong","Có mật khẩu Wi-Fi không?","Do you have the Wi-Fi password?","phone-internet-power","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-mat-khau-wi-fi","Tôi muốn mua mật khẩu Wi-Fi","I want to buy the Wi-Fi password.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-mat-khau-wi-fi-bao-nhieu-tien","mật khẩu Wi-Fi bao nhiêu tiền?","How much is the Wi-Fi password?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ban-do-giay","Tôi cần bản đồ giấy","I need a paper map.","sightseeing-activities","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ban-do-giay-khong","Có bản đồ giấy không?","Do you have a paper map?","sightseeing-activities","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ban-do-giay","Tôi muốn mua bản đồ giấy","I want to buy a paper map.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ban-do-giay-bao-nhieu-tien","bản đồ giấy bao nhiêu tiền?","How much is a paper map?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-hoa-don","Tôi cần hóa đơn","I need a receipt.","money-numbers-prices","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-hoa-don-khong","Có hóa đơn không?","Do you have a receipt?","money-numbers-prices","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-hoa-don","Tôi muốn mua hóa đơn","I want to buy a receipt.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-hoa-don-bao-nhieu-tien","hóa đơn bao nhiêu tiền?","How much is a receipt?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-tui-nilon","Tôi cần túi nilon","I need a plastic bag.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-tui-nilon-khong","Có túi nilon không?","Do you have a plastic bag?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-tui-nilon","Tôi muốn mua túi nilon","I want to buy a plastic bag.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-tui-nilon-bao-nhieu-tien","túi nilon bao nhiêu tiền?","How much is a plastic bag?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-tui-giay","Tôi cần túi giấy","I need a paper bag.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-tui-giay-khong","Có túi giấy không?","Do you have a paper bag?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-tui-giay","Tôi muốn mua túi giấy","I want to buy a paper bag.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-tui-giay-bao-nhieu-tien","túi giấy bao nhiêu tiền?","How much is a paper bag?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-thia","Tôi cần thìa","I need a spoon.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-thia-khong","Có thìa không?","Do you have a spoon?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-thia","Tôi muốn mua thìa","I want to buy a spoon.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-thia-bao-nhieu-tien","thìa bao nhiêu tiền?","How much is a spoon?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-dua","Tôi cần đũa","I need chopsticks.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-dua-khong","Có đũa không?","Do you have chopsticks?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-dua","Tôi muốn mua đũa","I want to buy chopsticks.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-dua-bao-nhieu-tien","đũa bao nhiêu tiền?","How much is chopsticks?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ong-hut","Tôi cần ống hút","I need a straw.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ong-hut-khong","Có ống hút không?","Do you have a straw?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ong-hut","Tôi muốn mua ống hút","I want to buy a straw.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ong-hut-bao-nhieu-tien","ống hút bao nhiêu tiền?","How much is a straw?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-thuc-don-tieng-anh","Tôi cần thực đơn tiếng Anh","I need an English menu.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-thuc-don-tieng-anh-khong","Có thực đơn tiếng Anh không?","Do you have an English menu?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-thuc-don-tieng-anh","Tôi muốn mua thực đơn tiếng Anh","I want to buy an English menu.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-thuc-don-tieng-anh-bao-nhieu-tien","thực đơn tiếng Anh bao nhiêu tiền?","How much is an English menu?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ca-phe-sua-da","Tôi cần cà phê sữa đá","I need iced milk coffee.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ca-phe-sua-da-khong","Có cà phê sữa đá không?","Do you have iced milk coffee?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ca-phe-sua-da","Tôi muốn mua cà phê sữa đá","I want to buy iced milk coffee.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ca-phe-sua-da-bao-nhieu-tien","cà phê sữa đá bao nhiêu tiền?","How much is iced milk coffee?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ca-phe-den","Tôi cần cà phê đen","I need black coffee.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ca-phe-den-khong","Có cà phê đen không?","Do you have black coffee?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ca-phe-den","Tôi muốn mua cà phê đen","I want to buy black coffee.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ca-phe-den-bao-nhieu-tien","cà phê đen bao nhiêu tiền?","How much is black coffee?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
