item_id,menu_type,category,popular,vietnamese_item,english_translation,sound_out,at_a_glance,usually_includes,good_to_know,quick_say_vietnamese,quick_say_english,helper_phrase_ids,order_line_audio_policy,editorial_status
food-muc-nuong-sa-te,Food,Seafood,false,Mực nướng sa tế,Grilled squid with satay chili sauce,mook noong sah tay,"Mực nướng sa tế is squid grilled with satay, usually with smoke, chili oil, lemongrass, and chewy edges.",squid | sa tế chili oil | lemongrass aroma | grilled char | lime or dipping salt,Contains or may contain seafood or shellfish.,Cho tôi một phần mực nướng sa tế.,I’d like one order of grilled squid with satay chili sauce.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-muc-chien-gion,Food,Seafood,false,Mực chiên giòn,Crispy fried squid,mook chee-en yawn,"Mực chiên giòn is crispy fried squid, usually with tender rings or pieces, golden coating, and lime-pepper salt dip or ginger fish sauce.",squid | crispy coating | lime-pepper salt | chili optional | herbs optional,Contains or may contain seafood or shellfish.,Cho tôi một phần mực chiên giòn.,I’d like one order of crispy fried squid.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-ngheu-hap-sa,Food,Seafood,false,Nghêu hấp sả,Clams steamed with lemongrass,ngay-ew hup sah,"Nghêu hấp sả is clams steamed with lemongrass, usually with ginger, chili, basil, and a fragrant broth.",clams | lemongrass | light clam broth | chili optional | herbs,Contains or may contain seafood or shellfish.,Cho tôi một phần nghêu hấp sả.,I’d like one order of clams steamed with lemongrass.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-ngheu-xao-bo-toi,Food,Seafood,false,Nghêu xào bơ tỏi,Clams stir-fried with garlic butter,ngay-ew sow buh toy,"Nghêu xào bơ tỏi is clams stir-fried in garlic-butter sauce. It is briny, rich, aromatic, and best while the shells are still hot.",clams | butter | garlic | herbs | bread or rice if offered,"Bơ tỏi means butter-garlic. Expect sweet clam juices, toasted garlic, and richness from butter rather than the sharper fish-sauce profile of other seafood plates.",Cho tôi một phần nghêu xào bơ tỏi.,I’d like one order of clams stir-fried with garlic butter.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-so-huyet-rang-me,Food,Seafood,false,Sò huyết rang me,Blood cockles with tamarind sauce,saw hweet rang meh,"Sò huyết rang me is blood cockles tossed in tamarind sauce until sweet, sour, salty, and sticky. It is shell-picking seafood-table food.",blood cockles | tamarind sauce | garlic | chili optional | shells,Blood cockles can sound intense in English. The menu point is the briny shellfish and tangy tamarind glaze.,Cho tôi một phần sò huyết rang me.,I’d like one order of blood cockles with tamarind sauce.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-oc-len-xao-dua,Food,Seafood,true,Ốc len xào dừa,Sea snails in coconut sauce,awk len sow yoo-uh,"Ốc len xào dừa is mud creeper snails in coconut sauce, usually with sweet coconut milk, herbs, and chili.",mud creeper snails | coconut milk | lemongrass | chili | rau răm or herbs,Contains or may contain seafood or shellfish.,Cho tôi một phần ốc len xào dừa.,I’d like one order of sea snails in coconut sauce.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-oc-huong-rang-muoi,Food,Seafood,false,Ốc hương rang muối,Salt-roasted sweet snails,awk hyoong rang moo-ee,"Ốc hương rang muối is sweet sea snails roasted with salt, usually with chili, garlic, rau răm, and lime-pepper salt dip or ginger fish sauce.",sea snails | salt | chili | garlic or fried aromatics | rau răm,Contains or may contain seafood or shellfish.,Cho tôi một phần ốc hương rang muối.,I’d like one order of salt-roasted sweet snails.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-cua-rang-me,Food,Seafood,false,Cua rang me,Crab with tamarind sauce,koo-ah rang meh,"Cua rang me is crab stir-fried with tamarind, usually with sweet crab, sticky sour sauce, herbs, and bread or rice.",crab | tamarind glaze | garlic | chili optional | herbs optional,Contains or may contain seafood or shellfish.,Cho tôi một phần cua rang me.,I’d like one order of crab with tamarind sauce.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-cua-rang-muoi,Food,Seafood,false,Cua rang muối,Salt-roasted crab,koo-ah rang moo-ee,"Cua rang muối is salt-roasted crab, usually with garlic, chili, salt crust, and sweet crab meat.",crab | salt-chili seasoning | garlic | lime optional | dipping salt,Contains or may contain seafood or shellfish.,Cho tôi một phần cua rang muối.,I’d like one order of salt-roasted crab.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-ghe-hap-bia,Food,Seafood,false,Ghẹ hấp bia,Blue crab steamed with beer,geh hup bee-ah,"Ghẹ hấp bia is blue swimmer crab steamed with beer, usually with lemongrass, ginger, salt-pepper-lime dip, and sweet crab meat.",blue crab | beer steam | lemongrass | dipping salt | herbs optional,Contains or may contain seafood or shellfish.,Cho tôi một phần ghẹ hấp bia.,I’d like one order of blue crab steamed with beer.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-thit-kho-trung,Food,Pork,true,Thịt kho trứng,Braised pork with eggs,tit kaw choong,"Thịt kho trứng is caramel-braised pork and eggs, usually with coconut water or caramel sauce, fish sauce, and rice.",pork | boiled eggs | fish-sauce caramel | coconut water optional | rice on the side,"The caramel is savory fish-sauce caramel, not dessert caramel.",Cho tôi một phần thịt kho trứng.,I’d like one order of braised pork with eggs.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-thit-kho-tieu,Food,Pork,false,Thịt kho tiêu,Pork braised with pepper,tit kaw tee-ew,"Thịt kho tiêu is pork braised with fish sauce caramel and plenty of black pepper. It is darker, sharper, and less sweet-feeling than the coconut-water egg version.",pork | fish sauce caramel | black pepper | garlic | scallions,Tiêu means pepper. Order rice with it because the peppery caramel sauce is too concentrated to eat alone.,Cho tôi một phần thịt kho tiêu.,I’d like one order of pork braised with pepper.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-pack-to-go,text-only,handwritten-reviewed
food-thit-kho-tau,Food,Pork,true,Thịt kho tàu,Southern-style braised pork and eggs,tit kaw tow,"Thịt kho tàu is pork and eggs braised in coconut water, fish sauce, caramelized sugar, and pepper until the broth turns glossy and savory-sweet.",pork belly | eggs | coconut water | fish sauce caramel | black pepper,"This is family-meal food, not a creamy coconut curry. Coconut water adds gentle sweetness and depth; spoon the braising liquid over rice.",Cho tôi một phần thịt kho tàu.,I’d like one order of southern-style braised pork and eggs.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-pack-to-go,text-only,handwritten-reviewed
food-suon-nuong,Food,Pork,false,Sườn nướng,Grilled pork ribs,swoon noong,"Sườn nướng is grilled pork chop or ribs, usually with lemongrass marinade, rice, scallion oil, and pickles.",grilled pork rib or chop | rice | pickles | scallion oil | nước mắm dressing,May contain pork.,Cho tôi một phần sườn nướng.,I’d like one order of grilled pork ribs.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-suon-ram-man,Food,Pork,false,Sườn ram mặn,Savory caramelized pork ribs,swoon ram mahn,Sườn ram mặn is pork ribs simmered or tossed in a salty fish-sauce caramel until the edges turn sticky. It is made for rice.,pork ribs | fish sauce caramel | garlic | black pepper | scallions,"Mặn means salty or savory here. The fish-sauce caramel braise should cling to the ribs, not behave like a loose gravy.",Cho tôi một phần sườn ram mặn.,I’d like one order of savory caramelized pork ribs.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-pack-to-go,text-only,handwritten-reviewed
food-suon-xao-chua-ngot,Food,Pork,false,Sườn xào chua ngọt,Sweet-and-sour pork ribs,swoon sow choo-ah ngawt,"Sườn xào chua ngọt is sweet-and-sour pork ribs, usually with tomato or pineapple notes, fish sauce, sugar, and rice.",pork ribs | sweet-sour glaze | tomato or pineapple | onion | plain rice,May contain pork.,Cho tôi một phần sườn xào chua ngọt.,I’d like one order of sweet-and-sour pork ribs.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-heo-quay,Food,Pork,true,Heo quay,Roasted pork,heh-oh kway,"Heo quay is roast pork with crisp skin, rich meat, and a salty-sweet fish-sauce dip. The crackling is the reason people order it.",roast pork | crisp crackling skin | rich pork meat | pickles or cucumber | rice or noodles optional,"Ask for skin-on pieces if you want the classic texture. Pickles, herbs, or rice cut through the richness.",Cho tôi một phần heo quay.,I’d like one order of roasted pork.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-heo-quay-banh-hoi,Food,Pork,false,Heo quay bánh hỏi,Roasted pork with fine rice vermicelli,heh-oh kway bahn hoy,"Heo quay bánh hỏi is roast pork with fine bánh hỏi noodles, usually with crackling skin, scallion oil, herbs, and fish sauce.",roasted pork | fine rice vermicelli sheets | fresh herbs | rice paper | fish-sauce dip,May contain pork.,Cho tôi một phần heo quay bánh hỏi.,I’d like one order of roasted pork with fine rice vermicelli.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-thit-luoc-cuon-banh-trang,Food,Pork,false,Thịt luộc cuốn bánh tráng,Boiled pork with rice paper rolls,tit loo-uk kwun bahn chang,"Thịt luộc cuốn bánh tráng is boiled pork rolled with rice paper, herbs, noodles, cucumber, green banana, and often mắm nêm or fish-sauce dip.",boiled pork | rice paper | fresh herbs | rice noodles | mắm nêm or fish-sauce dip,May contain pork.,Cho tôi một phần thịt luộc cuốn bánh tráng.,I’d like one order of boiled pork with rice paper rolls.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-nem-nuong,Food,Pork,true,Nem nướng,Grilled pork sausage,nem noong,"Nem nướng is grilled pork sausage, usually with smoke, sweet garlic seasoning, herbs, and thick Nha Trang-style peanut-garlic dip.",grilled pork sausage | rice paper optional | fresh herbs | rice noodles | thick Nha Trang-style peanut-garlic dip,May contain pork.,Cho tôi một phần nem nướng.,I’d like one order of grilled pork sausage.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-cha-lua,Food,Pork,false,Chả lụa,Vietnamese pork sausage,chah loo-uh,"Chả lụa is Vietnamese steamed pork sausage, usually with smooth slices, pepper, banana-leaf aroma, and rice or bánh mì.",smooth steamed pork sausage | banana-leaf aroma | white pepper | slices for bánh mì or rice | chả texture,May contain pork.,Cho tôi một phần chả lụa.,I’d like one order of Vietnamese pork sausage.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-cha-que,Food,Pork,false,Chả quế,Cinnamon pork sausage,chah kway,"Chả quế is cinnamon pork sausage, usually with warm spice, smooth pork paste, and a lightly browned outside.",pork sausage | cinnamon aroma | fried or browned outside | pepper | slices for rice or bánh mì,May contain pork.,Cho tôi một phần chả quế.,I’d like one order of cinnamon pork sausage.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-gio-thu,Food,Pork,false,Giò thủ,Pork head terrine,yaw too,"Giò thủ is head cheese-style pork terrine, usually with ear, cheek, pepper, wood ear mushroom, and banana-leaf wrapping.",pork terrine | ear or cheek pieces | wood ear mushroom | black pepper | banana-leaf wrapping,May contain pork.,Cho tôi một phần giò thủ.,I’d like one order of pork head terrine.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-bi,Food,Pork,false,Bì,Shredded pork skin,bee,"Bì is shredded pork skin, usually with toasted rice powder, lean pork, herbs, and rice plates or rolls.",shredded pork skin | toasted rice powder | pork | rice plate or rolls | herbs,May contain pork.,Cho tôi một phần bì.,I’d like one order of shredded pork skin.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-ba-roi-chien-nuoc-mam,Food,Pork,false,Ba rọi chiên nước mắm,Pork belly fried with fish sauce,bah roy chee-en nook mahm,"Ba rọi chiên nước mắm is pork belly fried until crisp, then tossed in garlic fish-sauce glaze. It is salty, sticky, crunchy, and built for sharing with rice.",pork belly | fish sauce glaze | garlic | scallions | crispy edges,"Nước mắm is fish sauce, but here it becomes a glaze with sugar and garlic. It is not a lime-pepper salt dip or ginger fish sauce on the side.",Cho tôi một phần ba rọi chiên nước mắm.,I’d like one order of pork belly fried with fish sauce.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-pack-to-go,text-only,handwritten-reviewed
food-ba-roi-nuong,Food,Pork,false,Ba rọi nướng,Grilled pork belly,bah roy noong,"Ba rọi nướng is grilled pork belly, usually with charred fat, lemongrass or honeyed marinade, herbs, and rice or noodles.",pork belly | charred fat | savory marinade | herbs | rice paper or rice,"The pork belly is rich, so rice paper, herbs, cucumber, or a light dip help balance the charred fat. Ask for the dip on the side if you want control.",Cho tôi một phần ba rọi nướng.,I’d like one order of grilled pork belly.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-gio-heo-ham,Food,Pork,false,Giò heo hầm,Braised pork knuckle,yaw heh-oh hum,"Giò heo hầm is braised or simmered pork leg, usually with gelatinous skin, tender meat, broth, and vegetables.",pork knuckle | clear broth | root vegetables or greens | scallions | black pepper,"Hầm means simmered. Expect gelatin-rich pork knuckle in broth, so the pleasure is tender skin, soft meat, and a warming bowl rather than a caramelized kho plate.",Cho tôi một phần giò heo hầm.,I’d like one order of braised pork knuckle.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
