"page_id","phrase_id","source_lane","pageKind","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","proposed_section_title","proposed_section_body","proposed_presentation","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-city-hoian-stop-cam-nam","city-hoian-stop-cam-nam","city-v1","phrase","viet-phrase-city-hoian-stop-cam-nam:breakdown","breakdown","2","Break it down","These pieces make the sentence useful beyond this one Hoi An stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-nam","city-hoian-stop-cam-nam","city-v1","phrase","viet-phrase-city-hoian-stop-cam-nam:place-anchor","place-anchor","4","Place anchor","Cẩm Nam is the city anchor inside this phrase. Learn the anchor on its own, then use it inside the full sentence when the route, food stop, or errand is real.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-nam","city-hoian-stop-cam-nam","city-v1","phrase","viet-phrase-city-hoian-stop-cam-nam:when-to-use","when-to-use","5","When to use it","Use it when a ride, walk, or drop-off is already about Cẩm Nam. Show the map pin first, say the phrase once, then let the other person answer with a route, stop, or time.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-nam","city-hoian-stop-cam-nam","city-v1","phrase","viet-phrase-city-hoian-stop-cam-nam:good-to-know","good-to-know","6","Good to know","Dừng ở keeps the request polite and clear. Show the pin if the place has more than one entrance or side street.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-nam","city-hoian-stop-cam-nam","city-v1","phrase","viet-phrase-city-hoian-stop-cam-nam:explore-next","explore-next","7","Explore next","Stay inside Hoi An with these nearby or next-step pages.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:at-glance","at-glance","0","At a glance","Use this in a car, taxi, or ride pickup when Cam Thanh Coconut Village is the drop-off landmark you want.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:quick-say","quick-say","1","Quick say","Start with Dừng ở Làng dừa Cẩm Thanh when ""Stop at Cam Thanh Coconut Village"" is the immediate thing you need to say in Hoi An.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:breakdown","breakdown","2","Break it down","These pieces make the sentence useful beyond this one Hoi An stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:place-anchor","place-anchor","4","Place anchor","Làng dừa Cẩm Thanh is the city anchor inside this phrase. Learn the anchor on its own, then use it inside the full sentence when the route, food stop, or errand is real.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:when-to-use","when-to-use","5","When to use it","Use it when a ride, walk, or drop-off is already about Làng dừa Cẩm Thanh. Show the map pin first, say the phrase once, then let the other person answer with a route, stop, or time.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:good-to-know","good-to-know","6","Good to know","Dừng ở keeps the request polite and clear. Show the pin if the place has more than one entrance or side street.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cam-thanh-coconut-village","city-hoian-stop-cam-thanh-coconut-village","city-v1","phrase","viet-phrase-city-hoian-stop-cam-thanh-coconut-village:explore-next","explore-next","7","Explore next","Stay inside Hoi An with these nearby or next-step pages.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:at-glance","at-glance","0","At a glance","Use this in a car, taxi, or ride pickup when Cao lau in Hoi An is the drop-off landmark you want.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:quick-say","quick-say","1","Quick say","Start with Dừng ở Cao lầu ở Hội An when ""Stop at Cao lau in Hoi An"" is the immediate thing you need to say in Hoi An.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:breakdown","breakdown","2","Break it down","These pieces make the sentence useful beyond this one Hoi An stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:place-anchor","place-anchor","4","Place anchor","Cao lầu ở Hội An is the city anchor inside this phrase. Learn the anchor on its own, then use it inside the full sentence when the route, food stop, or errand is real.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:when-to-use","when-to-use","5","When to use it","Use it when a ride, walk, or drop-off is already about Cao lầu ở Hội An. Show the map pin first, say the phrase once, then let the other person answer with a route, stop, or time.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:good-to-know","good-to-know","6","Good to know","Dừng ở keeps the request polite and clear. Show the pin if the place has more than one entrance or side street.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cao-lau-city","city-hoian-stop-cao-lau-city","city-v1","phrase","viet-phrase-city-hoian-stop-cao-lau-city:explore-next","explore-next","7","Explore next","Stay inside Hoi An with these nearby or next-step pages.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:at-glance","at-glance","0","At a glance","Use this in a car, taxi, or ride pickup when Cham Islands is the drop-off landmark you want.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:quick-say","quick-say","1","Quick say","Start with Dừng ở Cù Lao Chàm when ""Stop at Cham Islands"" is the immediate thing you need to say in Hoi An.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:breakdown","breakdown","2","Break it down","These pieces make the sentence useful beyond this one Hoi An stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:place-anchor","place-anchor","4","Place anchor","Cù Lao Chàm is the city anchor inside this phrase. Learn the anchor on its own, then use it inside the full sentence when the route, food stop, or errand is real.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:when-to-use","when-to-use","5","When to use it","Use it when a ride, walk, or drop-off is already about Cù Lao Chàm. Show the map pin first, say the phrase once, then let the other person answer with a route, stop, or time.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:good-to-know","good-to-know","6","Good to know","Dừng ở keeps the request polite and clear. Show the pin if the place has more than one entrance or side street.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cham-islands","city-hoian-stop-cham-islands","city-v1","phrase","viet-phrase-city-hoian-stop-cham-islands:explore-next","explore-next","7","Explore next","Stay inside Hoi An with these nearby or next-step pages.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cua-dai-beach","city-hoian-stop-cua-dai-beach","city-v1","phrase","viet-phrase-city-hoian-stop-cua-dai-beach:at-glance","at-glance","0","At a glance","Use this in a car, taxi, or ride pickup when Cua Dai Beach is the drop-off landmark you want.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
"viet-phrase-city-hoian-stop-cua-dai-beach","city-hoian-stop-cua-dai-beach","city-v1","phrase","viet-phrase-city-hoian-stop-cua-dai-beach:quick-say","quick-say","1","Quick say","Start with Dừng ở Biển Cửa Đại when ""Stop at Cua Dai Beach"" is the immediate thing you need to say in Hoi An.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","","","","","not_started","","",""
