"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"v900-food-drin-can-you-clean-this-table","food-drink","v900-food-drin-can-you-clean-this-table","Can you clean this table","Ask this when you need can you clean this table.","v900-food-drin-can-you-clean-this-table","Can you clean this table?","Bạn có thể lau cái bàn này được không?","Bạn có thể lau cái bàn này được không?","Ban co the lau cai ban nay duoc khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","can you clean this table?|can you clean this table","","ready","🍽️","cleanup import: Food & Drink / Seating & Menu / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-it-is-okay-now-thank-you","food-drink","v900-food-drin-it-is-okay-now-thank-you","It is okay now, thank you","Use this when you need to say it is okay now, thank you.","v900-food-drin-it-is-okay-now-thank-you","It is okay now, thank you","Bây giờ thì ổn rồi, cảm ơn bạn","Bây giờ thì ổn rồi, cảm ơn bạn","Bay gio thi on roi cam on ban","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","it is okay now, thank you|it is okay now thank you","","ready","🍽️","cleanup import: Food & Drink / Order Problems & Recovery / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-one-fresh-coconut-please","food-drink","v900-food-drin-one-fresh-coconut-please","One fresh coconut, please","Use this when you need to say one fresh coconut, please.","v900-food-drin-one-fresh-coconut-please","One fresh coconut, please","Làm ơn cho một quả dừa tươi","Làm ơn cho một quả dừa tươi","Lam on cho mot qua dua tuoi","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","one fresh coconut, please|one fresh coconut please","","ready","🍽️","cleanup import: Food & Drink / Coffee, Drinks & Dessert / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-please-make-it-less-spicy","food-drink","v900-food-drin-please-make-it-less-spicy","Please make it less spicy","Use this when you need direct help with the next step.","v900-food-drin-please-make-it-less-spicy","Please make it less spicy","Làm ơn làm cho nó bớt cay đi","Làm ơn làm cho nó bớt cay đi","Lam on lam cho no bot cay di","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","please make it less spicy","","ready","🍽️","cleanup import: Food & Drink / Customization & Condiments / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-sauce-on-the-side-please","food-drink","v900-food-drin-sauce-on-the-side-please","Sauce on the side, please","Use this when you need to say sauce on the side, please.","v900-food-drin-sauce-on-the-side-please","Sauce on the side, please","Xin vui lòng cho nước sốt vào bên cạnh","Xin vui lòng cho nước sốt vào bên cạnh","Xin vui long cho nuoc sot vao ben canh","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","sauce on the side, please|sauce on the side please","","ready","🍽️","cleanup import: Food & Drink / Customization & Condiments / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-can-i-have-rice-with-this","food-drink","v900-food-drin-can-i-have-rice-with-this","Can I have rice with this","Ask this when you need can i have rice with this.","v900-food-drin-can-i-have-rice-with-this","Can I have rice with this?","Tôi có thể ăn cơm với cái này không?","Tôi có thể ăn cơm với cái này không?","Toi co the an com voi cai nay khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","can i have rice with this?|can i have rice with this","","ready","🍽️","cleanup import: Food & Drink / Ordering Food / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-can-i-order-half-a-portion","food-drink","v900-food-drin-can-i-order-half-a-portion","Can I order half a portion","Ask this when you need can i order half a portion.","v900-food-drin-can-i-order-half-a-portion","Can I order half a portion?","Tôi có thể gọi một nửa phần được không?","Tôi có thể gọi một nửa phần được không?","Toi co the goi mot nua phan duoc khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","can i order half a portion?|can i order half a portion","","ready","🍽️","cleanup import: Food & Drink / Ordering Food / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-one-sugarcane-juice-please","food-drink","v900-food-drin-one-sugarcane-juice-please","One sugarcane juice, please","Use this when you need to say one sugarcane juice, please.","v900-food-drin-one-sugarcane-juice-please","One sugarcane juice, please","Xin cho một ly nước mía","Xin cho một ly nước mía","Xin cho mot ly nuoc mia","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","one sugarcane juice, please|one sugarcane juice please","","ready","🍽️","cleanup import: Food & Drink / Coffee, Drinks & Dessert / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-please-make-it-without-meat","food-drink","v900-food-drin-please-make-it-without-meat","Please make it without meat","Use this when you need direct help with the next step.","v900-food-drin-please-make-it-without-meat","Please make it without meat","Hãy làm món này không có thịt","Hãy làm món này không có thịt","Hay lam mon nay khong co thit","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","please make it without meat","","ready","🍽️","cleanup import: Food & Drink / Dietary Needs & Allergies / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-can-i-have-soup-on-the-side","food-drink","v900-food-drin-can-i-have-soup-on-the-side","Can I have soup on the side","Ask this when you need can i have soup on the side.","v900-food-drin-can-i-have-soup-on-the-side","Can I have soup on the side?","Tôi có thể ăn súp bên cạnh được không?","Tôi có thể ăn súp bên cạnh được không?","Toi co the an sup ben canh duoc khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","can i have soup on the side?|can i have soup on the side","","ready","🍽️","cleanup import: Food & Drink / Ordering Food / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-is-there-a-wait-for-a-table","food-drink","v900-food-drin-is-there-a-wait-for-a-table","Is there a wait for a table","Ask this when you need is there a wait for a table.","v900-food-drin-is-there-a-wait-for-a-table","Is there a wait for a table?","Có phải đợi bàn không?","Có phải đợi bàn không?","Co phai doi ban khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","is there a wait for a table?|is there a wait for a table","","ready","🍽️","cleanup import: Food & Drink / Seating & Menu / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-does-this-contain-fish-sauce","food-drink","v900-food-drin-does-this-contain-fish-sauce","Does this contain fish sauce","Ask this when you need does this contain fish sauce.","v900-food-drin-does-this-contain-fish-sauce","Does this contain fish sauce?","Cái này có nước mắm không?","Cái này có nước mắm không?","Cai nay co nuoc mam khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","does this contain fish sauce?|does this contain fish sauce","","ready","🍽️","cleanup import: Food & Drink / Dietary Needs & Allergies / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-can-i-order-this-without-meat","food-drink","v900-food-drin-can-i-order-this-without-meat","Can I order this without meat","Ask this when you need can i order this without meat.","v900-food-drin-can-i-order-this-without-meat","Can I order this without meat?","Tôi có thể gọi món này mà không có thịt được không?","Tôi có thể gọi món này mà không có thịt được không?","Toi co the goi mon nay ma khong co thit duoc khong","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","can i order this without meat?|can i order this without meat","","ready","🍽️","cleanup import: Food & Drink / Ordering Food / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-ill-have-what-they-are-having","food-drink","v900-food-drin-ill-have-what-they-are-having","I’ll have what they are having","Use this when you need to explain that i’ll have what they are having.","v900-food-drin-ill-have-what-they-are-having","I’ll have what they are having","Tôi sẽ có những gì họ đang có","Tôi sẽ có những gì họ đang có","Toi se co nhung gi ho dang co","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","i’ll have what they are having|i ll have what they are having","","ready","🍽️","cleanup import: Food & Drink / Ordering Food / keep_as_is; selected as 900 premium fill","approved"
"v900-food-drin-i-have-been-waiting-a-long-time","food-drink","v900-food-drin-i-have-been-waiting-a-long-time","I have been waiting a long time","Use this when you need to explain that i have been waiting a long time.","v900-food-drin-i-have-been-waiting-a-long-time","I have been waiting a long time","Tôi đã chờ đợi rất lâu rồi","Tôi đã chờ đợi rất lâu rồi","Toi da cho doi rat lau roi","premium","say-first","Use this while ordering, correcting the dish, or paying when the table moment needs a direct phrase.","","i have been waiting a long time","","ready","🍽️","cleanup import: Food & Drink / Order Problems & Recovery / keep_as_is; selected as 900 premium fill","approved"
