priority,pageID,title,profile,sectionID,kind,text,audioKey
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-ben-pha,Cho tôi đến bến phà / Please take me to the ferry pier.,singlePhrase,practice-pairs,phrase,Cho tôi đến phòng thay đồ,audio-authored-cho-toi-den-phong-thay-do-0821b1d2e9
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-ben-pha,Cho tôi đến bến phà / Please take me to the ferry pier.,singlePhrase,explore-next,phrase,Cho tôi đến quầy thanh toán,audio-authored-cho-toi-den-quay-thanh-toan-2da55f87d8
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-ben-tau,Cho tôi đến bến tàu / Please take me to the boat pier.,singlePhrase,practice-pairs,phrase,Cho tôi đến lối vào,audio-authored-cho-toi-den-loi-vao-52eea21a10
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-ben-tau,Cho tôi đến bến tàu / Please take me to the boat pier.,singlePhrase,explore-next,phrase,Cho tôi đến thang máy,audio-authored-cho-toi-den-thang-may-085f9445b3
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-benh-vien,Cho tôi đến bệnh viện / Please take me to the hospital.,singlePhrase,hero,hero,Cho tôi đến bệnh viện,audio-authored-cho-toi-den-benh-vien-3cd44cb8a0
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-benh-vien,Cho tôi đến bệnh viện / Please take me to the hospital.,singlePhrase,practice-pairs,phrase,Cho tôi đến chợ,audio-authored-cho-toi-den-cho-011b75e0fe
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-benh-vien,Cho tôi đến bệnh viện / Please take me to the hospital.,singlePhrase,practice-pairs,phrase,Cho tôi đến đồn công an,audio-authored-cho-toi-den-don-cong-an-dce603312c
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-benh-vien,Cho tôi đến bệnh viện / Please take me to the hospital.,singlePhrase,practice-pairs,phrase,Cho tôi đến khách sạn,audio-authored-cho-toi-den-khach-san-630452f29d
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-benh-vien,Cho tôi đến bệnh viện / Please take me to the hospital.,singlePhrase,explore-next,phrase,Cho tôi đến nhà hàng,audio-authored-cho-toi-den-nha-hang-4ef6e6d108
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-benh-vien,Cho tôi đến bệnh viện / Please take me to the hospital.,singlePhrase,explore-next,phrase,Cho tôi đến quán cà phê,audio-authored-cho-toi-den-quan-ca-phe-4ff97b2b9e
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cau,Cho tôi đến cầu / Please take me to the bridge.,singlePhrase,hero,hero,Cho tôi đến cầu,audio-authored-cho-toi-den-cau-239a6ef30b
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cau,Cho tôi đến cầu / Please take me to the bridge.,singlePhrase,practice-pairs,phrase,Cho tôi đến công viên,audio-authored-cho-toi-den-cong-vien-4f154ddeae
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cau,Cho tôi đến cầu / Please take me to the bridge.,singlePhrase,practice-pairs,phrase,Cho tôi đến hiệu kính thuốc,audio-authored-cho-toi-den-hieu-kinh-thuoc-a54700ec44
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cau,Cho tôi đến cầu / Please take me to the bridge.,singlePhrase,practice-pairs,phrase,Cho tôi đến hồ,audio-authored-cho-toi-den-ho-8822cea565
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cau,Cho tôi đến cầu / Please take me to the bridge.,singlePhrase,explore-next,phrase,Cho tôi đến sông,audio-authored-cho-toi-den-song-5277ccc89b
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cau,Cho tôi đến cầu / Please take me to the bridge.,singlePhrase,explore-next,phrase,Cho tôi đến tiệm giặt ủi,audio-authored-cho-toi-den-tiem-giat-ui-0907e09251
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cay-nuoc-nong,Cho tôi đến cây nước nóng / Please take me to a hot-water dispenser.,singlePhrase,practice-pairs,phrase,Cho tôi đến điểm hẹn,audio-authored-cho-toi-den-diem-hen-c709d4ef76
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cay-nuoc-nong,Cho tôi đến cây nước nóng / Please take me to a hot-water dispenser.,singlePhrase,practice-pairs,phrase,Cho tôi đến nhà thuốc,audio-authored-cho-toi-den-nha-thuoc-9b900ac771
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cay-nuoc-nong,Cho tôi đến cây nước nóng / Please take me to a hot-water dispenser.,singlePhrase,practice-pairs,phrase,Cho tôi đến nhà vệ sinh,audio-authored-cho-toi-den-nha-ve-sinh-c0edd3015b
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cay-nuoc-nong,Cho tôi đến cây nước nóng / Please take me to a hot-water dispenser.,singlePhrase,explore-next,phrase,Cho tôi đến quầy đặt tour,audio-authored-cho-toi-den-quay-dat-tour-9a31c847e0
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cay-nuoc-nong,Cho tôi đến cây nước nóng / Please take me to a hot-water dispenser.,singlePhrase,explore-next,phrase,Cho tôi đến quầy lễ tân,audio-authored-cho-toi-den-quay-le-tan-65cf5d9867
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cho,Cho tôi đến chợ / Please take me to the market.,singlePhrase,explore-next,phrase,Cho tôi đến siêu thị,audio-authored-cho-toi-den-sieu-thi-301907368d
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cho-dau-taxi,Cho tôi đến chỗ đậu taxi / Please take me to the taxi stand.,singlePhrase,hero,hero,Cho tôi đến chỗ đậu taxi,audio-authored-cho-toi-den-cho-dau-taxi-bf30c04dc9
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cho-gui-hanh-ly,Cho tôi đến chỗ gửi hành lý / Please take me to luggage storage.,singlePhrase,hero,hero,Cho tôi đến chỗ gửi hành lý,audio-authored-cho-toi-den-cho-gui-hanh-ly-391e096d5a
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cho-gui-hanh-ly,Cho tôi đến chỗ gửi hành lý / Please take me to luggage storage.,singlePhrase,explore-next,phrase,Cho tôi đến phòng khám,audio-authored-cho-toi-den-phong-kham-5aec661bef
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cong-len-may-bay,Cho tôi đến cổng lên máy bay / Please take me to the boarding gate.,singlePhrase,practice-pairs,phrase,Cho tôi đến cửa hải quan,audio-authored-cho-toi-den-cua-hai-quan-8a6fc9584f
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cong-len-may-bay,Cho tôi đến cổng lên máy bay / Please take me to the boarding gate.,singlePhrase,explore-next,phrase,Cho tôi đến trạm sạc,audio-authored-cho-toi-den-tram-sac-b531bb22cc
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-hang-tien-loi,Cho tôi đến cửa hàng tiện lợi / Please take me to a convenience store.,singlePhrase,hero,hero,Cho tôi đến cửa hàng tiện lợi,audio-authored-cho-toi-den-cua-hang-tien-loi-5f9e028b68
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-hang-tien-loi,Cho tôi đến cửa hàng tiện lợi / Please take me to a convenience store.,singlePhrase,practice-pairs,phrase,Cho tôi đến điểm đón xe,audio-authored-cho-toi-den-diem-don-xe-84f8412674
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-hang-tien-loi,Cho tôi đến cửa hàng tiện lợi / Please take me to a convenience store.,singlePhrase,explore-next,phrase,Cho tôi đến trạm xe buýt,audio-authored-cho-toi-den-tram-xe-buyt-6444cc1dcb
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-khoi-hanh,Cho tôi đến cửa khởi hành / Please take me to the departure door.,singlePhrase,practice-pairs,phrase,Cho tôi đến đường một chiều,audio-authored-cho-toi-den-duong-mot-chieu-9140f73844
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-khoi-hanh,Cho tôi đến cửa khởi hành / Please take me to the departure door.,singlePhrase,practice-pairs,phrase,Cho tôi đến hẻm này,audio-authored-cho-toi-den-hem-nay-e529b3e2cf
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-khoi-hanh,Cho tôi đến cửa khởi hành / Please take me to the departure door.,singlePhrase,explore-next,phrase,Cho tôi đến ngã tư,audio-authored-cho-toi-den-nga-tu-c9cf6ecef9
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-ra,Cho tôi đến cửa ra / Please take me to the exit.,singlePhrase,practice-pairs,phrase,Cho tôi đến quầy đổi tiền,audio-authored-cho-toi-den-quay-doi-tien-a60cb66029
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-cua-ra,Cho tôi đến cửa ra / Please take me to the exit.,singlePhrase,explore-next,phrase,Cho tôi đến quầy thông tin,audio-authored-cho-toi-den-quay-thong-tin-76b0d7e88b
P1_scenario_phrase,viet-family-vpe-take-me-place-cho-toi-den-hieu-kinh-thuoc,Cho tôi đến hiệu kính thuốc / Please take me to an optical shop.,singlePhrase,practice-pairs,phrase,Cho tôi đến khu vực hút thuốc,audio-authored-cho-toi-den-khu-vuc-hut-thuoc-794da65a0f
P1_scenario_phrase,viet-family-vpe-where-place-bai-dau-xe-o-dau,bãi đậu xe ở đâu? / Where is the parking lot?,singlePhrase,practice-pairs,phrase,điểm bán SIM ở đâu?,audio-authored-diem-ban-sim-o-dau-8df99fe3fa
P1_scenario_phrase,viet-family-vpe-where-place-bai-dau-xe-o-dau,bãi đậu xe ở đâu? / Where is the parking lot?,singlePhrase,practice-pairs,phrase,khu ẩm thực ở đâu?,audio-authored-khu-am-thuc-o-dau-c23b0eeaad
P1_scenario_phrase,viet-family-vpe-where-place-bai-dau-xe-o-dau,bãi đậu xe ở đâu? / Where is the parking lot?,singlePhrase,explore-next,phrase,trạm xăng ở đâu?,audio-authored-tram-xang-o-dau-4b2e349107
P1_scenario_phrase,viet-family-vpe-where-place-bai-dau-xe-o-dau,bãi đậu xe ở đâu? / Where is the parking lot?,singlePhrase,explore-next,phrase,văn phòng du lịch ở đâu?,audio-authored-van-phong-du-lich-o-dau-383555f6d7
P1_scenario_phrase,viet-family-vpe-where-place-bai-gui-xe-may-o-dau,bãi gửi xe máy ở đâu? / Where is motorbike parking?,singlePhrase,practice-pairs,phrase,cửa khởi hành ở đâu?,audio-authored-cua-khoi-hanh-o-dau-05ee84280c
P1_scenario_phrase,viet-family-vpe-where-place-bai-gui-xe-may-o-dau,bãi gửi xe máy ở đâu? / Where is motorbike parking?,singlePhrase,practice-pairs,phrase,khu kiểm tra an ninh ở đâu?,audio-authored-khu-kiem-tra-an-ninh-o-dau-4c1a284ce8
P1_scenario_phrase,viet-family-vpe-where-place-bai-gui-xe-may-o-dau,bãi gửi xe máy ở đâu? / Where is motorbike parking?,singlePhrase,practice-pairs,phrase,phòng cầu nguyện ở đâu?,audio-authored-phong-cau-nguyen-o-dau-9d81d91c67
P1_scenario_phrase,viet-family-vpe-where-place-bai-gui-xe-may-o-dau,bãi gửi xe máy ở đâu? / Where is motorbike parking?,singlePhrase,explore-next,phrase,quầy hoàn thuế ở đâu?,audio-authored-quay-hoan-thue-o-dau-45cf4d64bd
P1_scenario_phrase,viet-family-vpe-where-place-bai-gui-xe-may-o-dau,bãi gửi xe máy ở đâu? / Where is motorbike parking?,singlePhrase,explore-next,phrase,trạm y tế ở đâu?,audio-authored-tram-y-te-o-dau-347967c52c
P1_scenario_phrase,viet-family-vpe-where-place-ben-pha-o-dau,bến phà ở đâu? / Where is the ferry pier?,singlePhrase,practice-pairs,phrase,cửa hàng điện thoại ở đâu?,audio-authored-cua-hang-dien-thoai-o-dau-8b89b39da2
P1_scenario_phrase,viet-family-vpe-where-place-ben-pha-o-dau,bến phà ở đâu? / Where is the ferry pier?,singlePhrase,practice-pairs,phrase,phòng thay đồ ở đâu?,audio-authored-phong-thay-do-o-dau-4ab788956d
P1_scenario_phrase,viet-family-vpe-where-place-ben-pha-o-dau,bến phà ở đâu? / Where is the ferry pier?,singlePhrase,explore-next,phrase,quầy thanh toán ở đâu?,audio-authored-quay-thanh-toan-o-dau-dae6912781
P1_scenario_phrase,viet-family-vpe-where-place-ben-tau-o-dau,bến tàu ở đâu? / Where is the boat pier?,singlePhrase,hero,hero,bến tàu ở đâu?,audio-authored-ben-tau-o-dau-ed68346b23
P1_scenario_phrase,viet-family-vpe-where-place-ben-tau-o-dau,bến tàu ở đâu? / Where is the boat pier?,singlePhrase,practice-pairs,phrase,cửa ra ở đâu?,audio-authored-cua-ra-o-dau-405fd984bb
P1_scenario_phrase,viet-family-vpe-where-place-ben-tau-o-dau,bến tàu ở đâu? / Where is the boat pier?,singlePhrase,practice-pairs,phrase,ga tàu ở đâu?,audio-authored-ga-tau-o-dau-c2dc251d81
P1_scenario_phrase,viet-family-vpe-where-place-ben-tau-o-dau,bến tàu ở đâu? / Where is the boat pier?,singlePhrase,practice-pairs,phrase,quầy đổi tiền ở đâu?,audio-authored-quay-doi-tien-o-dau-607f2d3f0c
P1_scenario_phrase,viet-family-vpe-where-place-ben-tau-o-dau,bến tàu ở đâu? / Where is the boat pier?,singlePhrase,explore-next,phrase,quầy thông tin ở đâu?,audio-authored-quay-thong-tin-o-dau-2088f02020
P1_scenario_phrase,viet-family-vpe-where-place-ben-tau-o-dau,bến tàu ở đâu? / Where is the boat pier?,singlePhrase,explore-next,phrase,sân bay ở đâu?,audio-authored-san-bay-o-dau-2a5de35d1b
P1_scenario_phrase,viet-family-vpe-where-place-ben-xe-o-dau,bến xe ở đâu? / Where is the bus station?,singlePhrase,hero,hero,bến xe ở đâu?,audio-authored-ben-xe-o-dau-f46c18d694
P1_scenario_phrase,viet-family-vpe-where-place-benh-vien-o-dau,bệnh viện ở đâu? / Where is the hospital?,singlePhrase,hero,hero,bệnh viện ở đâu?,audio-authored-benh-vien-o-dau-ee67113654
P1_scenario_phrase,viet-family-vpe-where-place-benh-vien-o-dau,bệnh viện ở đâu? / Where is the hospital?,singlePhrase,practice-pairs,phrase,chợ ở đâu?,audio-authored-cho-o-dau-c562754e03
P1_scenario_phrase,viet-family-vpe-where-place-benh-vien-o-dau,bệnh viện ở đâu? / Where is the hospital?,singlePhrase,practice-pairs,phrase,đồn công an ở đâu?,audio-authored-don-cong-an-o-dau-19500dccb8
P1_scenario_phrase,viet-family-vpe-where-place-benh-vien-o-dau,bệnh viện ở đâu? / Where is the hospital?,singlePhrase,practice-pairs,phrase,khách sạn ở đâu?,audio-authored-khach-san-o-dau-2c615620d7
P1_scenario_phrase,viet-family-vpe-where-place-benh-vien-o-dau,bệnh viện ở đâu? / Where is the hospital?,singlePhrase,explore-next,phrase,nhà hàng ở đâu?,audio-authored-nha-hang-o-dau-33f6e12077
P1_scenario_phrase,viet-family-vpe-where-place-benh-vien-o-dau,bệnh viện ở đâu? / Where is the hospital?,singlePhrase,explore-next,phrase,quán cà phê ở đâu?,audio-authored-quan-ca-phe-o-dau-4ccd40d886
P1_scenario_phrase,viet-family-vpe-where-place-cay-nuoc-nong-o-dau,cây nước nóng ở đâu? / Where is a hot-water dispenser?,singlePhrase,practice-pairs,phrase,điểm hẹn ở đâu?,audio-authored-diem-hen-o-dau-77cb5845e2
P1_scenario_phrase,viet-family-vpe-where-place-cay-nuoc-nong-o-dau,cây nước nóng ở đâu? / Where is a hot-water dispenser?,singlePhrase,explore-next,phrase,quầy đặt tour ở đâu?,audio-authored-quay-dat-tour-o-dau-853664bdc0
P1_scenario_phrase,viet-family-vpe-where-place-cay-nuoc-nong-o-dau,cây nước nóng ở đâu? / Where is a hot-water dispenser?,singlePhrase,explore-next,phrase,quầy lễ tân ở đâu?,audio-authored-quay-le-tan-o-dau-33f760e2ad
P1_scenario_phrase,viet-family-vpe-where-place-cho-dau-taxi-o-dau,chỗ đậu taxi ở đâu? / Where is the taxi stand?,singlePhrase,hero,hero,chỗ đậu taxi ở đâu?,audio-authored-cho-dau-taxi-o-dau-5c18116f6c
P1_scenario_phrase,viet-family-vpe-where-place-cho-gui-hanh-ly-o-dau,chỗ gửi hành lý ở đâu? / Where is luggage storage?,singlePhrase,hero,hero,chỗ gửi hành lý ở đâu?,audio-authored-cho-gui-hanh-ly-o-dau-c1266da72d
P1_scenario_phrase,viet-family-vpe-where-place-cho-gui-hanh-ly-o-dau,chỗ gửi hành lý ở đâu? / Where is luggage storage?,singlePhrase,explore-next,phrase,phòng khám ở đâu?,audio-authored-phong-kham-o-dau-d9b1c2f28b
P1_scenario_phrase,viet-family-vpe-where-place-cho-o-dau,chợ ở đâu? / Where is the market?,singlePhrase,explore-next,phrase,siêu thị ở đâu?,audio-authored-sieu-thi-o-dau-bb5e85e9c9
P1_scenario_phrase,viet-family-vpe-where-place-cong-len-may-bay-o-dau,cổng lên máy bay ở đâu? / Where is the boarding gate?,singlePhrase,practice-pairs,phrase,cửa hải quan ở đâu?,audio-authored-cua-hai-quan-o-dau-05fd85cfce
P1_scenario_phrase,viet-family-vpe-where-place-cong-len-may-bay-o-dau,cổng lên máy bay ở đâu? / Where is the boarding gate?,singlePhrase,explore-next,phrase,trạm sạc ở đâu?,audio-authored-tram-sac-o-dau-5a1c20b2df
P1_scenario_phrase,viet-family-vpe-where-place-cua-hang-tien-loi-o-dau,cửa hàng tiện lợi ở đâu? / Where is a convenience store?,singlePhrase,hero,hero,cửa hàng tiện lợi ở đâu?,audio-authored-cua-hang-tien-loi-o-dau-3aed52882d
P1_scenario_phrase,viet-family-vpe-where-place-cua-hang-tien-loi-o-dau,cửa hàng tiện lợi ở đâu? / Where is a convenience store?,singlePhrase,practice-pairs,phrase,điểm đón xe ở đâu?,audio-authored-diem-don-xe-o-dau-cadb72c43c
P1_scenario_phrase,viet-family-vpe-where-place-cua-khoi-hanh-o-dau,cửa khởi hành ở đâu? / Where is the departure door?,singlePhrase,practice-pairs,phrase,đường một chiều ở đâu?,audio-authored-duong-mot-chieu-o-dau-fedd3647a9
P1_scenario_phrase,viet-family-vpe-where-place-cua-khoi-hanh-o-dau,cửa khởi hành ở đâu? / Where is the departure door?,singlePhrase,practice-pairs,phrase,hẻm này ở đâu?,audio-authored-hem-nay-o-dau-ed51585869
P1_scenario_phrase,viet-family-vpe-where-place-cua-khoi-hanh-o-dau,cửa khởi hành ở đâu? / Where is the departure door?,singlePhrase,explore-next,phrase,ngã tư ở đâu?,audio-authored-nga-tu-o-dau-add0feeaa4
P2_planned_audio,viet-family-city-danang-atm-airport,Có ATM gần Sân bay Đà Nẵng không? / Is there an ATM near Da Nang Airport?,cityPhrase,hero,hero,Có ATM gần Sân bay Đà Nẵng không?,audio-authored-co-atm-gan-san-bay-da-nang-khong-9301cc7d17
P2_planned_audio,viet-family-city-danang-atm-airport,Có ATM gần Sân bay Đà Nẵng không? / Is there an ATM near Da Nang Airport?,cityPhrase,explore-next,phrase,Sân bay Đà Nẵng,audio-authored-san-bay-da-nang-152a0e4b10
P2_planned_audio,viet-family-city-danang-atm-airport,Có ATM gần Sân bay Đà Nẵng không? / Is there an ATM near Da Nang Airport?,cityPhrase,explore-next,phrase,Đi Sân bay Đà Nẵng,audio-authored-di-san-bay-da-nang-4803017169
P2_planned_audio,viet-family-city-danang-atm-airport,Có ATM gần Sân bay Đà Nẵng không? / Is there an ATM near Da Nang Airport?,cityPhrase,explore-next,phrase,Dừng ở Sân bay Đà Nẵng,audio-authored-dung-o-san-bay-da-nang-052c34e81c
P2_planned_audio,viet-family-city-danang-atm-airport,Có ATM gần Sân bay Đà Nẵng không? / Is there an ATM near Da Nang Airport?,cityPhrase,explore-next,phrase,Cho tôi đến sân bay Đà Nẵng,audio-authored-cho-toi-den-san-bay-da-nang-baa254e3cb
P2_planned_audio,viet-family-city-danang-atm-airport,Có ATM gần Sân bay Đà Nẵng không? / Is there an ATM near Da Nang Airport?,cityPhrase,explore-next,phrase,Sân bay Đà Nẵng ở đâu?,audio-authored-san-bay-da-nang-o-dau-89d67fa1db
