patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-REL-174,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,v900-hote-acco-can-you-arrange-a-taxi-for-me,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:2bacd00d6b464243,4,"{""target_id"":""viet-phrase-hotel-5"",""target_page_id"":""viet-phrase-hotel-5"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-hotel-5"",""target_page_id"":""viet-phrase-hotel-5"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":4,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-hotel-5,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-175,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:47d4f31ad4e9bf67,0,"{""target_id"":""viet-phrase-coffee-4"",""target_page_id"":""viet-phrase-coffee-4"",""relation_type"":""see_also"",""display_label"":""When to use it"",""reason"":""Authored When to use it row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-4"",""target_page_id"":""viet-phrase-coffee-4"",""display_label"":""When to use it"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-4,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-176,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:744f0451f914d12e,0,"{""target_id"":""viet-phrase-coffee-1"",""target_page_id"":""viet-phrase-coffee-1"",""relation_type"":""see_also"",""display_label"":""Traveler insight"",""reason"":""Authored Traveler insight row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-1"",""target_page_id"":""viet-phrase-coffee-1"",""display_label"":""Traveler insight"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-1,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-177,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:8c19a6d5b57bf62d,0,"{""target_id"":""viet-phrase-food-15"",""target_page_id"":""viet-phrase-food-15"",""relation_type"":""see_also"",""display_label"":""Natural variations"",""reason"":""Authored Natural variations row links these phrase pages.""}","{""target_id"":""viet-phrase-food-15"",""target_page_id"":""viet-phrase-food-15"",""display_label"":""Natural variations"",""relation_type"":""see_also"",""sort_order"":0,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-15,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-178,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:d291105acd84d805,0,"{""target_id"":""viet-phrase-coffee-7"",""target_page_id"":""viet-phrase-coffee-7"",""relation_type"":""see_also"",""display_label"":""Local tip"",""reason"":""Authored Local tip row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-7"",""target_page_id"":""viet-phrase-coffee-7"",""display_label"":""Local tip"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-7,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-179,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:ed7a515051e4fe82,0,"{""target_id"":""viet-phrase-food-1"",""target_page_id"":""viet-phrase-food-1"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-1"",""target_page_id"":""viet-phrase-food-1"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":0,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-1,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-180,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:1947f82ee29bdbb0,1,"{""target_id"":""viet-phrase-food-15"",""target_page_id"":""viet-phrase-food-15"",""relation_type"":""also_common_with"",""display_label"":""Natural choice"",""reason"":""Same phrase cluster variant with role also-common.""}","{""target_id"":""viet-phrase-food-15"",""target_page_id"":""viet-phrase-food-15"",""display_label"":""Natural choice"",""relation_type"":""also_common_with"",""sort_order"":1,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-15,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-181,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:43c52352fcebc048,1,"{""target_id"":""viet-phrase-food-need-table"",""target_page_id"":""viet-phrase-food-need-table"",""relation_type"":""see_also"",""display_label"":""Local tip"",""reason"":""Authored Local tip row links these phrase pages.""}","{""target_id"":""viet-phrase-food-need-table"",""target_page_id"":""viet-phrase-food-need-table"",""display_label"":""Local tip"",""relation_type"":""see_also"",""sort_order"":1,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-need-table,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-182,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:b5b24ba1b5e98890,1,"{""target_id"":""viet-phrase-food-2"",""target_page_id"":""viet-phrase-food-2"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-2"",""target_page_id"":""viet-phrase-food-2"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":1,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-2,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-183,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:c44fa31d512091d1,1,"{""target_id"":""viet-phrase-coffee-5"",""target_page_id"":""viet-phrase-coffee-5"",""relation_type"":""see_also"",""display_label"":""When to use it"",""reason"":""Authored When to use it row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-5"",""target_page_id"":""viet-phrase-coffee-5"",""display_label"":""When to use it"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-5,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-184,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:f847776b53e22eef,1,"{""target_id"":""viet-phrase-coffee-2"",""target_page_id"":""viet-phrase-coffee-2"",""relation_type"":""see_also"",""display_label"":""Traveler insight"",""reason"":""Authored Traveler insight row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-2"",""target_page_id"":""viet-phrase-coffee-2"",""display_label"":""Traveler insight"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-2,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-185,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:694a2cac67e0e1ea,2,"{""target_id"":""viet-phrase-coffee-3"",""target_page_id"":""viet-phrase-coffee-3"",""relation_type"":""see_also"",""display_label"":""Traveler insight"",""reason"":""Authored Traveler insight row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-3"",""target_page_id"":""viet-phrase-coffee-3"",""display_label"":""Traveler insight"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-3,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-186,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:9852026444da3c6e,2,"{""target_id"":""viet-phrase-food-3"",""target_page_id"":""viet-phrase-food-3"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-3"",""target_page_id"":""viet-phrase-food-3"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":2,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-3,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-187,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_RELATION_REVIEW_ONLY,relation:b4ac4167a35c61c6,2,"{""target_id"":""viet-phrase-food-menu"",""target_page_id"":""viet-phrase-food-menu"",""relation_type"":""see_also"",""display_label"":""Local tip"",""reason"":""Authored Local tip row links these phrase pages.""}","{""target_id"":""viet-phrase-food-menu"",""target_page_id"":""viet-phrase-food-menu"",""display_label"":""Local tip"",""relation_type"":""see_also"",""sort_order"":2,""suppress"":false}",This relation supports the traveler’s next likely action.,,viet-phrase-food-menu,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-188,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:c1834577137f8d4b,2,"{""target_id"":""viet-phrase-coffee-6"",""target_page_id"":""viet-phrase-coffee-6"",""relation_type"":""see_also"",""display_label"":""When to use it"",""reason"":""Authored When to use it row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-6"",""target_page_id"":""viet-phrase-coffee-6"",""display_label"":""When to use it"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-6,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-189,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:e64fa86c06015d11,3,"{""target_id"":""viet-phrase-food-4"",""target_page_id"":""viet-phrase-food-4"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-4"",""target_page_id"":""viet-phrase-food-4"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":3,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-4,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-190,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:54b5a666a78e3f44,4,"{""target_id"":""viet-phrase-food-5"",""target_page_id"":""viet-phrase-food-5"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-5"",""target_page_id"":""viet-phrase-food-5"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":4,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-5,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-191,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:327f803a6b9ffbf1,5,"{""target_id"":""viet-phrase-food-6"",""target_page_id"":""viet-phrase-food-6"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-6"",""target_page_id"":""viet-phrase-food-6"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":5,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-6,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-192,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:8dc87745d9d6fd82,6,"{""target_id"":""viet-phrase-food-7"",""target_page_id"":""viet-phrase-food-7"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-7"",""target_page_id"":""viet-phrase-food-7"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":6,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-7,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-193,viet-phrase-food-peanut-allergy,food-peanut-allergy,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_RELATION_REVIEW_ONLY,relation:4abb3f6c70e99f99,7,"{""target_id"":""viet-phrase-food-vegetarian"",""target_page_id"":""viet-phrase-food-vegetarian"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-vegetarian"",""target_page_id"":""viet-phrase-food-vegetarian"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":7,""suppress"":false}",This relation supports the traveler’s next likely action.,,viet-phrase-food-vegetarian,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-194,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:2ff545199775b9dc,0,"{""target_id"":""viet-phrase-coffee-4"",""target_page_id"":""viet-phrase-coffee-4"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-4"",""target_page_id"":""viet-phrase-coffee-4"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-4,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-195,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:94c66d310ce915d4,0,"{""target_id"":""viet-phrase-coffee-1"",""target_page_id"":""viet-phrase-coffee-1"",""relation_type"":""see_also"",""display_label"":""Useful nearby phrases"",""reason"":""Authored Useful nearby phrases row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-1"",""target_page_id"":""viet-phrase-coffee-1"",""display_label"":""Useful nearby phrases"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-1,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-196,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:939fc1fb32177e0a,1,"{""target_id"":""viet-phrase-coffee-2"",""target_page_id"":""viet-phrase-coffee-2"",""relation_type"":""see_also"",""display_label"":""Useful nearby phrases"",""reason"":""Authored Useful nearby phrases row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-2"",""target_page_id"":""viet-phrase-coffee-2"",""display_label"":""Useful nearby phrases"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-2,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-197,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:dc0226b2d4da5bf8,1,"{""target_id"":""viet-phrase-coffee-5"",""target_page_id"":""viet-phrase-coffee-5"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-5"",""target_page_id"":""viet-phrase-coffee-5"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-5,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-198,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:12ae2ccc43d7fa17,2,"{""target_id"":""viet-phrase-coffee-6"",""target_page_id"":""viet-phrase-coffee-6"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-6"",""target_page_id"":""viet-phrase-coffee-6"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-6,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-199,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:41a80a03e34fadf1,2,"{""target_id"":""viet-phrase-coffee-3"",""target_page_id"":""viet-phrase-coffee-3"",""relation_type"":""see_also"",""display_label"":""Useful nearby phrases"",""reason"":""Authored Useful nearby phrases row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-3"",""target_page_id"":""viet-phrase-coffee-3"",""display_label"":""Useful nearby phrases"",""relation_type"":""see_also"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-3,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-200,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_RELATION_REVIEW_ONLY,relation:f538c5da2871715f,3,"{""target_id"":""viet-phrase-coffee-7"",""target_page_id"":""viet-phrase-coffee-7"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-coffee-7"",""target_page_id"":""viet-phrase-coffee-7"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":999,""suppress"":true}",Coffee ordering is unrelated to an allergy-safety page.,,viet-phrase-coffee-7,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-201,viet-phrase-v500-food-drin-i-am-allergic-to-shellfish,v500-food-drin-i-am-allergic-to-shellfish,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:644294714ad8de4f,4,"{""target_id"":""viet-phrase-food-need-table"",""target_page_id"":""viet-phrase-food-need-table"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Authored Explore next row links these phrase pages.""}","{""target_id"":""viet-phrase-food-need-table"",""target_page_id"":""viet-phrase-food-need-table"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":4,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-food-need-table,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-202,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:5353102a561e772c,0,"{""target_id"":""viet-phrase-emergency-1"",""target_page_id"":""viet-phrase-emergency-1"",""relation_type"":""see_also"",""display_label"":""Traveler insight"",""reason"":""Authored Traveler insight row links these phrase pages.""}","{""target_id"":""viet-phrase-emergency-1"",""target_page_id"":""viet-phrase-emergency-1"",""display_label"":""Traveler insight"",""relation_type"":""see_also"",""sort_order"":0,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-1,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-203,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:7de79a7167c831be,0,"{""target_id"":""viet-phrase-emergency-6"",""target_page_id"":""viet-phrase-emergency-6"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Fallback Explore next row from neighboring phrases in the same travel category.""}","{""target_id"":""viet-phrase-emergency-6"",""target_page_id"":""viet-phrase-emergency-6"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":0,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-6,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-204,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:b18264d84b71d3c7,0,"{""target_id"":""viet-phrase-emergency-4"",""target_page_id"":""viet-phrase-emergency-4"",""relation_type"":""see_also"",""display_label"":""When to use it"",""reason"":""Authored When to use it row links these phrase pages.""}","{""target_id"":""viet-phrase-emergency-4"",""target_page_id"":""viet-phrase-emergency-4"",""display_label"":""When to use it"",""relation_type"":""see_also"",""sort_order"":0,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-4,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-205,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:dec3787ea1624654,0,"{""target_id"":""viet-phrase-v500-emer-safe-i-cannot-move"",""target_page_id"":""viet-phrase-v500-emer-safe-i-cannot-move"",""relation_type"":""see_also"",""display_label"":""Local tip"",""reason"":""Authored Local tip row links these phrase pages.""}","{""target_id"":""viet-phrase-v500-emer-safe-i-cannot-move"",""target_page_id"":""viet-phrase-v500-emer-safe-i-cannot-move"",""display_label"":""Local tip"",""relation_type"":""see_also"",""sort_order"":0,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-v500-emer-safe-i-cannot-move,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-206,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:03f9afcc128b25c7,1,"{""target_id"":""viet-phrase-v500-emer-safe-do-not-touch-me"",""target_page_id"":""viet-phrase-v500-emer-safe-do-not-touch-me"",""relation_type"":""see_also"",""display_label"":""Local tip"",""reason"":""Authored Local tip row links these phrase pages.""}","{""target_id"":""viet-phrase-v500-emer-safe-do-not-touch-me"",""target_page_id"":""viet-phrase-v500-emer-safe-do-not-touch-me"",""display_label"":""Local tip"",""relation_type"":""see_also"",""sort_order"":1,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-v500-emer-safe-do-not-touch-me,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-207,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:3016deea558e7ae0,1,"{""target_id"":""viet-phrase-emergency-emergency"",""target_page_id"":""viet-phrase-emergency-emergency"",""relation_type"":""see_also"",""display_label"":""When to use it"",""reason"":""Authored When to use it row links these phrase pages.""}","{""target_id"":""viet-phrase-emergency-emergency"",""target_page_id"":""viet-phrase-emergency-emergency"",""display_label"":""When to use it"",""relation_type"":""see_also"",""sort_order"":1,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-emergency,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-208,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:81ac3807cfb8c32e,1,"{""target_id"":""viet-phrase-emergency-2"",""target_page_id"":""viet-phrase-emergency-2"",""relation_type"":""see_also"",""display_label"":""Traveler insight"",""reason"":""Authored Traveler insight row links these phrase pages.""}","{""target_id"":""viet-phrase-emergency-2"",""target_page_id"":""viet-phrase-emergency-2"",""display_label"":""Traveler insight"",""relation_type"":""see_also"",""sort_order"":1,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-2,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-209,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:14c3debcbbd05cdd,2,"{""target_id"":""viet-phrase-v500-emer-safe-i-am-injured"",""target_page_id"":""viet-phrase-v500-emer-safe-i-am-injured"",""relation_type"":""see_also"",""display_label"":""When to use it"",""reason"":""Authored When to use it row links these phrase pages.""}","{""target_id"":""viet-phrase-v500-emer-safe-i-am-injured"",""target_page_id"":""viet-phrase-v500-emer-safe-i-am-injured"",""display_label"":""When to use it"",""relation_type"":""see_also"",""sort_order"":2,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-v500-emer-safe-i-am-injured,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-210,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:6734f58af23fcf4b,2,"{""target_id"":""viet-phrase-emergency-7"",""target_page_id"":""viet-phrase-emergency-7"",""relation_type"":""next_step_after"",""display_label"":""Explore next"",""reason"":""Fallback Explore next row from neighboring phrases in the same travel category.""}","{""target_id"":""viet-phrase-emergency-7"",""target_page_id"":""viet-phrase-emergency-7"",""display_label"":""Explore next"",""relation_type"":""next_step_after"",""sort_order"":2,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-7,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-REL-211,viet-phrase-emergency-hospital,emergency-hospital,REVIEW_ONLY,REVIEW_ONLY,KEEP_RELATION_REVIEW_ONLY,relation:91773c83cde7d1ac,2,"{""target_id"":""viet-phrase-emergency-3"",""target_page_id"":""viet-phrase-emergency-3"",""relation_type"":""see_also"",""display_label"":""Traveler insight"",""reason"":""Authored Traveler insight row links these phrase pages.""}","{""target_id"":""viet-phrase-emergency-3"",""target_page_id"":""viet-phrase-emergency-3"",""display_label"":""Traveler insight"",""relation_type"":""see_also"",""sort_order"":2,""suppress"":false}",Relation remains useful at current priority.,,viet-phrase-emergency-3,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
